"param_set_id_new","th_ROS_microbe","th_ROS_epith_recover","epith_recovery_chance","rat_com_pat_threshold","diffusion_speed_DAMPs","diffusion_speed_SAMPs","diffusion_speed_ROS","add_ROS","add_DAMPs","add_SAMPs","ros_decay","DAMPs_decay","SAMPs_decay","activation_threshold_DAMPs","activation_threshold_SAMPs","activity_engulf_M0_baseline","activity_engulf_M1_baseline","activity_engulf_M2_baseline","activity_ROS_M1_baseline","rate_leak_commensal_injury","rate_leak_pathogen_injury","rate_leak_commensal_baseline","active_age_limit","treg_discrimination_efficiency","mac_discrimination_efficiency","mac_rat_com_pat_threshold"
"100_2",0.0340478745719115,0.0763463042471372,0.87799565922695,0.925906943464832,0.0818306975780239,0.007279630411979,0.0076128912226419,0.417942863159261,0.825488169051753,0.998127301603167,0.280589035041421,0.618139499938651,0.123128963396105,0.0281619555790839,0.922658606368203,0.0285837291190145,0.476416414657171,0.0262138103125268,0.334169596583588,0.763376294225176,0.663927802555285,0.115265969739394,22,0.855480765304421,1,0.5625
"100_3",0.0340478745719115,0.0763463042471372,0.87799565922695,0.925906943464832,0.0818306975780239,0.007279630411979,0.0076128912226419,0.417942863159261,0.825488169051753,0.998127301603167,0.280589035041421,0.618139499938651,0.123128963396105,0.0281619555790839,0.922658606368203,0.0285837291190145,0.476416414657171,0.0262138103125268,0.334169596583588,0.763376294225176,0.663927802555285,0.115265969739394,22,0.855480765304421,1,0.625
"100_4",0.0340478745719115,0.0763463042471372,0.87799565922695,0.925906943464832,0.0818306975780239,0.007279630411979,0.0076128912226419,0.417942863159261,0.825488169051753,0.998127301603167,0.280589035041421,0.618139499938651,0.123128963396105,0.0281619555790839,0.922658606368203,0.0285837291190145,0.476416414657171,0.0262138103125268,0.334169596583588,0.763376294225176,0.663927802555285,0.115265969739394,22,0.855480765304421,1,0.6875
"100_5",0.0340478745719115,0.0763463042471372,0.87799565922695,0.925906943464832,0.0818306975780239,0.007279630411979,0.0076128912226419,0.417942863159261,0.825488169051753,0.998127301603167,0.280589035041421,0.618139499938651,0.123128963396105,0.0281619555790839,0.922658606368203,0.0285837291190145,0.476416414657171,0.0262138103125268,0.334169596583588,0.763376294225176,0.663927802555285,0.115265969739394,22,0.855480765304421,1,0.75
"100_6",0.0340478745719115,0.0763463042471372,0.87799565922695,0.925906943464832,0.0818306975780239,0.007279630411979,0.0076128912226419,0.417942863159261,0.825488169051753,0.998127301603167,0.280589035041421,0.618139499938651,0.123128963396105,0.0281619555790839,0.922658606368203,0.0285837291190145,0.476416414657171,0.0262138103125268,0.334169596583588,0.763376294225176,0.663927802555285,0.115265969739394,22,0.855480765304421,1,0.8125
"100_7",0.0340478745719115,0.0763463042471372,0.87799565922695,0.925906943464832,0.0818306975780239,0.007279630411979,0.0076128912226419,0.417942863159261,0.825488169051753,0.998127301603167,0.280589035041421,0.618139499938651,0.123128963396105,0.0281619555790839,0.922658606368203,0.0285837291190145,0.476416414657171,0.0262138103125268,0.334169596583588,0.763376294225176,0.663927802555285,0.115265969739394,22,0.855480765304421,1,0.875
"100_8",0.0340478745719115,0.0763463042471372,0.87799565922695,0.925906943464832,0.0818306975780239,0.007279630411979,0.0076128912226419,0.417942863159261,0.825488169051753,0.998127301603167,0.280589035041421,0.618139499938651,0.123128963396105,0.0281619555790839,0.922658606368203,0.0285837291190145,0.476416414657171,0.0262138103125268,0.334169596583588,0.763376294225176,0.663927802555285,0.115265969739394,22,0.855480765304421,1,0.9375
"100_9",0.0340478745719115,0.0763463042471372,0.87799565922695,0.925906943464832,0.0818306975780239,0.007279630411979,0.0076128912226419,0.417942863159261,0.825488169051753,0.998127301603167,0.280589035041421,0.618139499938651,0.123128963396105,0.0281619555790839,0.922658606368203,0.0285837291190145,0.476416414657171,0.0262138103125268,0.334169596583588,0.763376294225176,0.663927802555285,0.115265969739394,22,0.855480765304421,1,1
"1004_1",0.742178807282285,0.221756220468087,0.378590703793305,0.512922659225776,0.0117787232076718,0.0568007230405899,0.0601925413284914,0.65028876903245,0.209326005888903,0.931327461446992,0.0587079500996973,0.151500424148515,0.267052815260892,0.350394682892773,0.0821202043266245,0.434647425860212,0.442617958399646,0.203590253402718,0.271427759352395,0.735245538125215,0.96974948178125,0.235251391761717,17,0.857029103196606,1,0.5
"1004_2",0.742178807282285,0.221756220468087,0.378590703793305,0.512922659225776,0.0117787232076718,0.0568007230405899,0.0601925413284914,0.65028876903245,0.209326005888903,0.931327461446992,0.0587079500996973,0.151500424148515,0.267052815260892,0.350394682892773,0.0821202043266245,0.434647425860212,0.442617958399646,0.203590253402718,0.271427759352395,0.735245538125215,0.96974948178125,0.235251391761717,17,0.857029103196606,1,0.5625
"1004_3",0.742178807282285,0.221756220468087,0.378590703793305,0.512922659225776,0.0117787232076718,0.0568007230405899,0.0601925413284914,0.65028876903245,0.209326005888903,0.931327461446992,0.0587079500996973,0.151500424148515,0.267052815260892,0.350394682892773,0.0821202043266245,0.434647425860212,0.442617958399646,0.203590253402718,0.271427759352395,0.735245538125215,0.96974948178125,0.235251391761717,17,0.857029103196606,1,0.625
"1004_4",0.742178807282285,0.221756220468087,0.378590703793305,0.512922659225776,0.0117787232076718,0.0568007230405899,0.0601925413284914,0.65028876903245,0.209326005888903,0.931327461446992,0.0587079500996973,0.151500424148515,0.267052815260892,0.350394682892773,0.0821202043266245,0.434647425860212,0.442617958399646,0.203590253402718,0.271427759352395,0.735245538125215,0.96974948178125,0.235251391761717,17,0.857029103196606,1,0.6875
"1004_5",0.742178807282285,0.221756220468087,0.378590703793305,0.512922659225776,0.0117787232076718,0.0568007230405899,0.0601925413284914,0.65028876903245,0.209326005888903,0.931327461446992,0.0587079500996973,0.151500424148515,0.267052815260892,0.350394682892773,0.0821202043266245,0.434647425860212,0.442617958399646,0.203590253402718,0.271427759352395,0.735245538125215,0.96974948178125,0.235251391761717,17,0.857029103196606,1,0.75
"1004_6",0.742178807282285,0.221756220468087,0.378590703793305,0.512922659225776,0.0117787232076718,0.0568007230405899,0.0601925413284914,0.65028876903245,0.209326005888903,0.931327461446992,0.0587079500996973,0.151500424148515,0.267052815260892,0.350394682892773,0.0821202043266245,0.434647425860212,0.442617958399646,0.203590253402718,0.271427759352395,0.735245538125215,0.96974948178125,0.235251391761717,17,0.857029103196606,1,0.8125
"1004_7",0.742178807282285,0.221756220468087,0.378590703793305,0.512922659225776,0.0117787232076718,0.0568007230405899,0.0601925413284914,0.65028876903245,0.209326005888903,0.931327461446992,0.0587079500996973,0.151500424148515,0.267052815260892,0.350394682892773,0.0821202043266245,0.434647425860212,0.442617958399646,0.203590253402718,0.271427759352395,0.735245538125215,0.96974948178125,0.235251391761717,17,0.857029103196606,1,0.875
"1004_8",0.742178807282285,0.221756220468087,0.378590703793305,0.512922659225776,0.0117787232076718,0.0568007230405899,0.0601925413284914,0.65028876903245,0.209326005888903,0.931327461446992,0.0587079500996973,0.151500424148515,0.267052815260892,0.350394682892773,0.0821202043266245,0.434647425860212,0.442617958399646,0.203590253402718,0.271427759352395,0.735245538125215,0.96974948178125,0.235251391761717,17,0.857029103196606,1,0.9375
"1004_9",0.742178807282285,0.221756220468087,0.378590703793305,0.512922659225776,0.0117787232076718,0.0568007230405899,0.0601925413284914,0.65028876903245,0.209326005888903,0.931327461446992,0.0587079500996973,0.151500424148515,0.267052815260892,0.350394682892773,0.0821202043266245,0.434647425860212,0.442617958399646,0.203590253402718,0.271427759352395,0.735245538125215,0.96974948178125,0.235251391761717,17,0.857029103196606,1,1
"1503_1",0.62915624211397,0.554195632560332,0.772937652352958,0.50499616568485,0.0507782396442211,0.0205716128709896,0.0114474973825344,0.931668042822315,0.447423767011582,0.597749857686015,0.175981233295985,0.227422625332149,0.136224283326576,0.0980456858877605,0.141678196367326,0.301151373005884,0.304855446870809,0.342989699108112,0.265116399367459,0.84400816527253,0.766523362068097,0.130422797381552,12,0.812887225526813,1,0.5
"1503_2",0.62915624211397,0.554195632560332,0.772937652352958,0.50499616568485,0.0507782396442211,0.0205716128709896,0.0114474973825344,0.931668042822315,0.447423767011582,0.597749857686015,0.175981233295985,0.227422625332149,0.136224283326576,0.0980456858877605,0.141678196367326,0.301151373005884,0.304855446870809,0.342989699108112,0.265116399367459,0.84400816527253,0.766523362068097,0.130422797381552,12,0.812887225526813,1,0.5625
"1503_3",0.62915624211397,0.554195632560332,0.772937652352958,0.50499616568485,0.0507782396442211,0.0205716128709896,0.0114474973825344,0.931668042822315,0.447423767011582,0.597749857686015,0.175981233295985,0.227422625332149,0.136224283326576,0.0980456858877605,0.141678196367326,0.301151373005884,0.304855446870809,0.342989699108112,0.265116399367459,0.84400816527253,0.766523362068097,0.130422797381552,12,0.812887225526813,1,0.625
"1503_4",0.62915624211397,0.554195632560332,0.772937652352958,0.50499616568485,0.0507782396442211,0.0205716128709896,0.0114474973825344,0.931668042822315,0.447423767011582,0.597749857686015,0.175981233295985,0.227422625332149,0.136224283326576,0.0980456858877605,0.141678196367326,0.301151373005884,0.304855446870809,0.342989699108112,0.265116399367459,0.84400816527253,0.766523362068097,0.130422797381552,12,0.812887225526813,1,0.6875
"1503_5",0.62915624211397,0.554195632560332,0.772937652352958,0.50499616568485,0.0507782396442211,0.0205716128709896,0.0114474973825344,0.931668042822315,0.447423767011582,0.597749857686015,0.175981233295985,0.227422625332149,0.136224283326576,0.0980456858877605,0.141678196367326,0.301151373005884,0.304855446870809,0.342989699108112,0.265116399367459,0.84400816527253,0.766523362068097,0.130422797381552,12,0.812887225526813,1,0.75
"1503_6",0.62915624211397,0.554195632560332,0.772937652352958,0.50499616568485,0.0507782396442211,0.0205716128709896,0.0114474973825344,0.931668042822315,0.447423767011582,0.597749857686015,0.175981233295985,0.227422625332149,0.136224283326576,0.0980456858877605,0.141678196367326,0.301151373005884,0.304855446870809,0.342989699108112,0.265116399367459,0.84400816527253,0.766523362068097,0.130422797381552,12,0.812887225526813,1,0.8125
"1503_7",0.62915624211397,0.554195632560332,0.772937652352958,0.50499616568485,0.0507782396442211,0.0205716128709896,0.0114474973825344,0.931668042822315,0.447423767011582,0.597749857686015,0.175981233295985,0.227422625332149,0.136224283326576,0.0980456858877605,0.141678196367326,0.301151373005884,0.304855446870809,0.342989699108112,0.265116399367459,0.84400816527253,0.766523362068097,0.130422797381552,12,0.812887225526813,1,0.875
"1503_8",0.62915624211397,0.554195632560332,0.772937652352958,0.50499616568485,0.0507782396442211,0.0205716128709896,0.0114474973825344,0.931668042822315,0.447423767011582,0.597749857686015,0.175981233295985,0.227422625332149,0.136224283326576,0.0980456858877605,0.141678196367326,0.301151373005884,0.304855446870809,0.342989699108112,0.265116399367459,0.84400816527253,0.766523362068097,0.130422797381552,12,0.812887225526813,1,0.9375
"1503_9",0.62915624211397,0.554195632560332,0.772937652352958,0.50499616568485,0.0507782396442211,0.0205716128709896,0.0114474973825344,0.931668042822315,0.447423767011582,0.597749857686015,0.175981233295985,0.227422625332149,0.136224283326576,0.0980456858877605,0.141678196367326,0.301151373005884,0.304855446870809,0.342989699108112,0.265116399367459,0.84400816527253,0.766523362068097,0.130422797381552,12,0.812887225526813,1,1
"3202_1",0.61414129703443,0.400113067839332,0.168431862918588,0.716073245064307,0.0984735731406027,0.0937349444349591,0.109662357422246,0.690908078142486,0.462964805740283,0.911482655282684,0.114370850078294,0.131514649940049,0.264260020050055,0.826511112807812,0.724897034737358,0.0318503557608475,0.324822938393374,0.414067695946845,0.032718851631541,0.706129893875396,0.902579324593913,0.194683713091128,6,0.527706000132954,1,0.5
"3202_2",0.61414129703443,0.400113067839332,0.168431862918588,0.716073245064307,0.0984735731406027,0.0937349444349591,0.109662357422246,0.690908078142486,0.462964805740283,0.911482655282684,0.114370850078294,0.131514649940049,0.264260020050055,0.826511112807812,0.724897034737358,0.0318503557608475,0.324822938393374,0.414067695946845,0.032718851631541,0.706129893875396,0.902579324593913,0.194683713091128,6,0.527706000132954,1,0.5625
"3202_3",0.61414129703443,0.400113067839332,0.168431862918588,0.716073245064307,0.0984735731406027,0.0937349444349591,0.109662357422246,0.690908078142486,0.462964805740283,0.911482655282684,0.114370850078294,0.131514649940049,0.264260020050055,0.826511112807812,0.724897034737358,0.0318503557608475,0.324822938393374,0.414067695946845,0.032718851631541,0.706129893875396,0.902579324593913,0.194683713091128,6,0.527706000132954,1,0.625
"3202_4",0.61414129703443,0.400113067839332,0.168431862918588,0.716073245064307,0.0984735731406027,0.0937349444349591,0.109662357422246,0.690908078142486,0.462964805740283,0.911482655282684,0.114370850078294,0.131514649940049,0.264260020050055,0.826511112807812,0.724897034737358,0.0318503557608475,0.324822938393374,0.414067695946845,0.032718851631541,0.706129893875396,0.902579324593913,0.194683713091128,6,0.527706000132954,1,0.6875
"3202_5",0.61414129703443,0.400113067839332,0.168431862918588,0.716073245064307,0.0984735731406027,0.0937349444349591,0.109662357422246,0.690908078142486,0.462964805740283,0.911482655282684,0.114370850078294,0.131514649940049,0.264260020050055,0.826511112807812,0.724897034737358,0.0318503557608475,0.324822938393374,0.414067695946845,0.032718851631541,0.706129893875396,0.902579324593913,0.194683713091128,6,0.527706000132954,1,0.75
"3202_6",0.61414129703443,0.400113067839332,0.168431862918588,0.716073245064307,0.0984735731406027,0.0937349444349591,0.109662357422246,0.690908078142486,0.462964805740283,0.911482655282684,0.114370850078294,0.131514649940049,0.264260020050055,0.826511112807812,0.724897034737358,0.0318503557608475,0.324822938393374,0.414067695946845,0.032718851631541,0.706129893875396,0.902579324593913,0.194683713091128,6,0.527706000132954,1,0.8125
"3202_7",0.61414129703443,0.400113067839332,0.168431862918588,0.716073245064307,0.0984735731406027,0.0937349444349591,0.109662357422246,0.690908078142486,0.462964805740283,0.911482655282684,0.114370850078294,0.131514649940049,0.264260020050055,0.826511112807812,0.724897034737358,0.0318503557608475,0.324822938393374,0.414067695946845,0.032718851631541,0.706129893875396,0.902579324593913,0.194683713091128,6,0.527706000132954,1,0.875
"3202_8",0.61414129703443,0.400113067839332,0.168431862918588,0.716073245064307,0.0984735731406027,0.0937349444349591,0.109662357422246,0.690908078142486,0.462964805740283,0.911482655282684,0.114370850078294,0.131514649940049,0.264260020050055,0.826511112807812,0.724897034737358,0.0318503557608475,0.324822938393374,0.414067695946845,0.032718851631541,0.706129893875396,0.902579324593913,0.194683713091128,6,0.527706000132954,1,0.9375
"3202_9",0.61414129703443,0.400113067839332,0.168431862918588,0.716073245064307,0.0984735731406027,0.0937349444349591,0.109662357422246,0.690908078142486,0.462964805740283,0.911482655282684,0.114370850078294,0.131514649940049,0.264260020050055,0.826511112807812,0.724897034737358,0.0318503557608475,0.324822938393374,0.414067695946845,0.032718851631541,0.706129893875396,0.902579324593913,0.194683713091128,6,0.527706000132954,1,1
"7807_1",0.93194925610608,0.00077386648449813,0.044831648353464,0.677911703533389,0.118941287830202,0.0014281233062678,0.0716153901123567,0.722584601431093,0.428611435671598,0.823217935623233,0.0878158972817496,0.231789612227166,0.197061304194555,0.314808670417631,0.433467923685228,0.384135248834436,0.452298848428325,0.396803235810897,0.489928853564209,0.729414327800741,0.712130407333619,0.0644948814085865,24,0.194581781845358,1,0.5
"7807_2",0.93194925610608,0.00077386648449813,0.044831648353464,0.677911703533389,0.118941287830202,0.0014281233062678,0.0716153901123567,0.722584601431093,0.428611435671598,0.823217935623233,0.0878158972817496,0.231789612227166,0.197061304194555,0.314808670417631,0.433467923685228,0.384135248834436,0.452298848428325,0.396803235810897,0.489928853564209,0.729414327800741,0.712130407333619,0.0644948814085865,24,0.194581781845358,1,0.5625
"7807_3",0.93194925610608,0.00077386648449813,0.044831648353464,0.677911703533389,0.118941287830202,0.0014281233062678,0.0716153901123567,0.722584601431093,0.428611435671598,0.823217935623233,0.0878158972817496,0.231789612227166,0.197061304194555,0.314808670417631,0.433467923685228,0.384135248834436,0.452298848428325,0.396803235810897,0.489928853564209,0.729414327800741,0.712130407333619,0.0644948814085865,24,0.194581781845358,1,0.625
"7807_4",0.93194925610608,0.00077386648449813,0.044831648353464,0.677911703533389,0.118941287830202,0.0014281233062678,0.0716153901123567,0.722584601431093,0.428611435671598,0.823217935623233,0.0878158972817496,0.231789612227166,0.197061304194555,0.314808670417631,0.433467923685228,0.384135248834436,0.452298848428325,0.396803235810897,0.489928853564209,0.729414327800741,0.712130407333619,0.0644948814085865,24,0.194581781845358,1,0.6875
"7807_5",0.93194925610608,0.00077386648449813,0.044831648353464,0.677911703533389,0.118941287830202,0.0014281233062678,0.0716153901123567,0.722584601431093,0.428611435671598,0.823217935623233,0.0878158972817496,0.231789612227166,0.197061304194555,0.314808670417631,0.433467923685228,0.384135248834436,0.452298848428325,0.396803235810897,0.489928853564209,0.729414327800741,0.712130407333619,0.0644948814085865,24,0.194581781845358,1,0.75
"7807_6",0.93194925610608,0.00077386648449813,0.044831648353464,0.677911703533389,0.118941287830202,0.0014281233062678,0.0716153901123567,0.722584601431093,0.428611435671598,0.823217935623233,0.0878158972817496,0.231789612227166,0.197061304194555,0.314808670417631,0.433467923685228,0.384135248834436,0.452298848428325,0.396803235810897,0.489928853564209,0.729414327800741,0.712130407333619,0.0644948814085865,24,0.194581781845358,1,0.8125
"7807_7",0.93194925610608,0.00077386648449813,0.044831648353464,0.677911703533389,0.118941287830202,0.0014281233062678,0.0716153901123567,0.722584601431093,0.428611435671598,0.823217935623233,0.0878158972817496,0.231789612227166,0.197061304194555,0.314808670417631,0.433467923685228,0.384135248834436,0.452298848428325,0.396803235810897,0.489928853564209,0.729414327800741,0.712130407333619,0.0644948814085865,24,0.194581781845358,1,0.875
"7807_8",0.93194925610608,0.00077386648449813,0.044831648353464,0.677911703533389,0.118941287830202,0.0014281233062678,0.0716153901123567,0.722584601431093,0.428611435671598,0.823217935623233,0.0878158972817496,0.231789612227166,0.197061304194555,0.314808670417631,0.433467923685228,0.384135248834436,0.452298848428325,0.396803235810897,0.489928853564209,0.729414327800741,0.712130407333619,0.0644948814085865,24,0.194581781845358,1,0.9375
"7807_9",0.93194925610608,0.00077386648449813,0.044831648353464,0.677911703533389,0.118941287830202,0.0014281233062678,0.0716153901123567,0.722584601431093,0.428611435671598,0.823217935623233,0.0878158972817496,0.231789612227166,0.197061304194555,0.314808670417631,0.433467923685228,0.384135248834436,0.452298848428325,0.396803235810897,0.489928853564209,0.729414327800741,0.712130407333619,0.0644948814085865,24,0.194581781845358,1,1
"8008_1",0.0289959740285482,0.0599197459609015,0.625472715382799,0.531915090820176,0.0173391853247831,0.0212616394228538,0.115743454300521,0.871662924283424,0.474434274120587,0.565071910999452,0.67384801641345,0.469660728347593,0.762560020841355,0.0896349430209864,0.0653549387795245,0.312887840694342,0.260414089573048,0.380186503998053,0.399778309141209,0.924868640892012,0.642092745366382,0.159249877656347,22,0.0212313949058671,1,0.5
"8008_2",0.0289959740285482,0.0599197459609015,0.625472715382799,0.531915090820176,0.0173391853247831,0.0212616394228538,0.115743454300521,0.871662924283424,0.474434274120587,0.565071910999452,0.67384801641345,0.469660728347593,0.762560020841355,0.0896349430209864,0.0653549387795245,0.312887840694342,0.260414089573048,0.380186503998053,0.399778309141209,0.924868640892012,0.642092745366382,0.159249877656347,22,0.0212313949058671,1,0.5625
"8008_3",0.0289959740285482,0.0599197459609015,0.625472715382799,0.531915090820176,0.0173391853247831,0.0212616394228538,0.115743454300521,0.871662924283424,0.474434274120587,0.565071910999452,0.67384801641345,0.469660728347593,0.762560020841355,0.0896349430209864,0.0653549387795245,0.312887840694342,0.260414089573048,0.380186503998053,0.399778309141209,0.924868640892012,0.642092745366382,0.159249877656347,22,0.0212313949058671,1,0.625
"8008_4",0.0289959740285482,0.0599197459609015,0.625472715382799,0.531915090820176,0.0173391853247831,0.0212616394228538,0.115743454300521,0.871662924283424,0.474434274120587,0.565071910999452,0.67384801641345,0.469660728347593,0.762560020841355,0.0896349430209864,0.0653549387795245,0.312887840694342,0.260414089573048,0.380186503998053,0.399778309141209,0.924868640892012,0.642092745366382,0.159249877656347,22,0.0212313949058671,1,0.6875
"8008_5",0.0289959740285482,0.0599197459609015,0.625472715382799,0.531915090820176,0.0173391853247831,0.0212616394228538,0.115743454300521,0.871662924283424,0.474434274120587,0.565071910999452,0.67384801641345,0.469660728347593,0.762560020841355,0.0896349430209864,0.0653549387795245,0.312887840694342,0.260414089573048,0.380186503998053,0.399778309141209,0.924868640892012,0.642092745366382,0.159249877656347,22,0.0212313949058671,1,0.75
"8008_6",0.0289959740285482,0.0599197459609015,0.625472715382799,0.531915090820176,0.0173391853247831,0.0212616394228538,0.115743454300521,0.871662924283424,0.474434274120587,0.565071910999452,0.67384801641345,0.469660728347593,0.762560020841355,0.0896349430209864,0.0653549387795245,0.312887840694342,0.260414089573048,0.380186503998053,0.399778309141209,0.924868640892012,0.642092745366382,0.159249877656347,22,0.0212313949058671,1,0.8125
"8008_7",0.0289959740285482,0.0599197459609015,0.625472715382799,0.531915090820176,0.0173391853247831,0.0212616394228538,0.115743454300521,0.871662924283424,0.474434274120587,0.565071910999452,0.67384801641345,0.469660728347593,0.762560020841355,0.0896349430209864,0.0653549387795245,0.312887840694342,0.260414089573048,0.380186503998053,0.399778309141209,0.924868640892012,0.642092745366382,0.159249877656347,22,0.0212313949058671,1,0.875
"8008_8",0.0289959740285482,0.0599197459609015,0.625472715382799,0.531915090820176,0.0173391853247831,0.0212616394228538,0.115743454300521,0.871662924283424,0.474434274120587,0.565071910999452,0.67384801641345,0.469660728347593,0.762560020841355,0.0896349430209864,0.0653549387795245,0.312887840694342,0.260414089573048,0.380186503998053,0.399778309141209,0.924868640892012,0.642092745366382,0.159249877656347,22,0.0212313949058671,1,0.9375
"8008_9",0.0289959740285482,0.0599197459609015,0.625472715382799,0.531915090820176,0.0173391853247831,0.0212616394228538,0.115743454300521,0.871662924283424,0.474434274120587,0.565071910999452,0.67384801641345,0.469660728347593,0.762560020841355,0.0896349430209864,0.0653549387795245,0.312887840694342,0.260414089573048,0.380186503998053,0.399778309141209,0.924868640892012,0.642092745366382,0.159249877656347,22,0.0212313949058671,1,1
"17406_1",0.847076722340661,0.47112346609774,0.237216477925822,0.727491856082826,0.115309779936056,0.00533275971726151,0.110187955362239,0.321471452087171,0.0894884723216249,0.67586798349123,0.848126120474583,0.0473832597145252,0.043465926426868,0.327486370012851,0.37046661381999,0.0849112242050492,0.29970236817078,0.249936765442409,0.282703296175033,0.621456664721301,0.668608807758223,0.15735519460551,6,0.989562818706338,1,0.5
"17406_2",0.847076722340661,0.47112346609774,0.237216477925822,0.727491856082826,0.115309779936056,0.00533275971726151,0.110187955362239,0.321471452087171,0.0894884723216249,0.67586798349123,0.848126120474583,0.0473832597145252,0.043465926426868,0.327486370012851,0.37046661381999,0.0849112242050492,0.29970236817078,0.249936765442409,0.282703296175033,0.621456664721301,0.668608807758223,0.15735519460551,6,0.989562818706338,1,0.5625
