"param_set_id","th_ROS_microbe","th_ROS_epith_recover","epith_recovery_chance","rat_com_pat_threshold","diffusion_speed_DAMPs","diffusion_speed_SAMPs","diffusion_speed_ROS","add_ROS","add_DAMPs","add_SAMPs","ros_decay","DAMPs_decay","SAMPs_decay","activation_threshold_DAMPs","activation_threshold_SAMPs","activity_engulf_M0_baseline","activity_engulf_M1_baseline","activity_engulf_M2_baseline","activity_ROS_M1_baseline","rate_leak_commensal_injury","rate_leak_pathogen_injury","rate_leak_commensal_baseline","active_age_limit","treg_discrimination_efficiency"
14,0.948995906881066,0.465960412585495,0.451848040434383,0.655729304320191,0.0660599147296008,0.0200145069709236,0.052754368647193,0.605552219004167,0.319103941611329,0.351204114624969,0.304857635517456,0.189572774995986,0.151543597371726,0.22446979638143,0.394080672897539,0.353027378288167,0.443625282968345,0.482340681884082,0.249266603182142,0.999990134470386,0.520082194504686,0.200317788105798,21,0.605658175145239
15,0.429055249916409,0.751203712031446,0.996331056657104,0.76263388303319,2.69250937448815e-06,0.0594525848493083,2.35846800701693e-05,0.204895664924421,0.638900310563773,0.999928297183826,0.183731466215345,0.444368268183623,0.293761766624906,0.155224318568137,0.413951469845679,0.137043174187954,0.207055076417343,0.242446140501774,0.410312894804652,0.959106941765211,0.822084174657933,0.0761241700988959,3,6.59723176294938e-05
16,0.104701475264355,0.0957144855697302,0.0385830076406078,0.684068772834473,0.0409106875003653,0.0941638601967783,0.0371694194916192,0.092356278379249,0.336618885516926,0.457494061272395,0.131644130597,0.534448263025134,0.271601018947565,0.263501379727936,0.227480322722067,0.239240299893838,0.294376475718971,0.36972006913318,0.368215983346354,0.999990134470386,0.682244788687987,0.161832202845885,19,0.704757603311862
17,0.250968563292275,0.681756700906149,0.873321683534478,0.64102388869038,2.69250937448815e-06,0.0282518840814508,0.0775143290045121,0.999640291173093,0.0489438671667419,0.327557769540649,0.470006512998262,0.403938845488021,0.5174014608979,7.76303646992892e-05,0.264193957369097,0.35160031962233,0.261339548618471,0.391407546035204,0.379973999297759,0.84469002732431,0.58271053749127,0.222024756774727,23,0.157671140084665
18,0.30240606326966,7.64295788737945e-05,8.27004485181533e-05,0.891901440301281,0.0815567588641533,0.0624455290951405,2.35846800701693e-05,0.536853771009935,0.466585765079307,0.760060370634149,0.495154762445569,0.684380477194787,0.324521735394699,0.458840304819663,0.50427887141553,0.32821007185918,0.154636806069649,0.331134828520132,0.169792208457743,0.985754223733645,0.897667460330149,0.154105154855869,25,0.768681259821539
19,0.410939122802903,0.295468385688665,0.54979634338566,0.624426383094565,0.00161421049992282,0.0759887569758091,0.00874892146447927,0.0156665890355848,0.93512563341472,0.274156056224176,9.64684443548322e-05,6.33614411693998e-05,4.64802905591205e-05,7.76303646992892e-05,0.505867906742615,0.263510119803787,0.0744406400429497,0.395192559814406,0.0698548070727109,0.733387141267931,0.591725705103911,0.0704611232461806,30,0.932535047800354
20,0.00021768103810027,0.906356263554968,0.643852924858985,0.999996276009004,0.072498048555237,0.119998732919027,0.0711923161699936,0.718556591243353,0.0227494457077784,0.452719712538729,0.892640084825813,0.43457241216091,0.526510326621081,7.76303646992892e-05,0.331997794671764,0.00030305628819158,0.0234469442150794,0.229362592760482,0.0714404631364439,0.689162578603581,0.500132491014102,0.131527272845172,23,0.533384296162745
21,0.405320021787046,0.474211452144245,0.179791304942058,0.739774187975831,0.105491773017229,0.0977208542990194,0.119995094177388,0.382724426592855,0.281989502808492,0.00025019704848527,0.617190019365728,6.33614411693998e-05,0.0932117660774034,0.379577830403008,0.400422992889799,0.00030305628819158,0.420778063541198,0.175239811951419,0.221645657907118,0.500013466963832,0.511381533371482,0.239652612537857,10,0.0834578337861633
22,0.271181795900445,0.566273201435086,0.494700774270628,0.999996276009004,0.0771790985847249,0.0638032233901055,0.0267749575298255,0.455342117640718,0.672220997169072,0.702516549927292,0.411680134683855,0.0430976002681163,4.64802905591205e-05,0.138598478522586,0.808754787584213,0.248777247979314,3.55416661011986e-06,0.253456759440579,1.47106448851991e-05,0.891097012347984,0.502093192181283,6.79376821854385e-05,12,0.999772849337969
23,0.490310807790905,7.64295788737945e-05,0.844914395883706,0.660401651248348,2.69250937448815e-06,0.0719004605205069,0.0602318748952685,0.690083152705392,0.869263414517836,0.527381836845126,9.64684443548322e-05,0.135080404729037,0.463528980243258,7.76303646992892e-05,0.00019440235718619,0.491893271886881,0.165325415570673,0.352312557275673,0.342642690585969,0.776788732332486,0.793978503611918,0.205425763268922,30,0.772932844200753
24,0.00021768103810027,0.238308839495362,8.27004485181533e-05,0.696609311259638,0.0299717876188945,0.0785761449015762,0.103848298105049,0.25482128960021,0.168177236339599,0.69985664695512,0.544847622228036,0.337259591556481,0.228205085454338,0.15442337519848,0.414415241351882,0.161685037985448,0.499858107997852,0.193825708019462,0.125779072505575,0.739663915054643,0.749033726248046,0.135607887821022,8,0.409458075022895
25,0.378863920538878,0.340413842855025,0.9188850217667,0.500063357459616,2.69250937448815e-06,0.0940939986646551,0.00775685552343502,0.999640291173093,0.831019164027616,0.474100873137374,0.999795092571648,0.62818226603014,0.563077092790888,7.76303646992892e-05,0.00019440235718619,0.441442330834548,3.55416661011986e-06,0.24575001057547,0.499559855764972,0.872689931572081,0.777783953497148,0.249984006138382,11,0.999772849337969
26,0.558800912995323,0.172863771881458,0.661540802523939,0.500063357459616,2.69250937448815e-06,0.0321734189787385,0.0253449002304913,0.44885165095223,0.639354954926458,0.579909088653153,9.64684443548322e-05,0.24912384105212,0.437459062176612,0.102621337139218,0.566336116189286,0.164155372678159,0.437936479725952,0.356391104633722,0.499559855764972,0.999990134470386,0.836318613003166,0.12842323696087,6,0.468825209743756
27,0.126002047960248,0.128657657372731,0.696941175813648,0.66769957136201,0.00499454035293893,0.0248071919742667,0.073226721224688,0.673787059722209,0.999854110333847,0.21806576019475,0.102404003270729,0.595925036075248,0.232392412404886,7.76303646992892e-05,0.104538418400908,0.341734917163821,0.441580451932855,0.35376187772865,0.258785127771361,0.616799233797452,0.6678775344683,0.194316117338755,30,0.488322473676264
28,0.286288351623788,0.362814449222175,8.27004485181533e-05,0.639199441456276,0.108091456107436,0.115606512617554,0.107922497800192,0.503925115658562,0.406224666135395,0.559167612196595,0.562276012774194,0.292806475828786,0.250296545657715,0.461542344178095,0.648686076945783,0.163062252842011,0.465294233390301,0.361236255525072,0.154492855438884,0.97500688979333,0.505866274197155,0.0132029131380711,15,0.724799569256911
29,0.674501636650182,0.248068036878435,0.442639058705992,0.835579326598672,0.0578276813900424,0.0211925574785326,0.0109020801316971,0.421884882761343,0.0947483689322683,0.170812172505037,0.381679092098313,0.0290506127974447,4.64802905591205e-05,0.21199978842224,0.035905565101035,0.274461593173705,0.316070375979275,0.186527782541017,0.0620442776587206,0.500013466963832,0.566815978055203,0.131666088307929,30,0.693728880558193
30,0.0963931697715348,0.462883095664793,0.152975017460713,0.727964756112723,2.69250937448815e-06,3.77011053683236e-06,0.0987577480367301,9.12367616361007e-05,0.365124755089066,0.444468392040583,9.64684443548322e-05,6.33614411693998e-05,4.64802905591205e-05,0.389183150641551,0.0950500188276591,0.129926618031367,0.258896745103793,0.287386710650025,1.47106448851991e-05,0.726481525558518,0.823146340967259,0.129617220707256,13,0.746168593464152
31,0.903892606732934,0.87210860083685,0.313710824410175,0.545328865853415,0.0864286382530182,0.069464056348579,0.0459893138724224,0.623782948691293,0.143717497286866,0.593756571568527,0.204984453031203,0.16580753396689,0.252075389423181,0.49840641890629,0.0685703791715576,0.00030305628819158,0.499858107997852,0.0324890153342026,0.29827151866718,0.62953937973971,0.581192649837982,0.198835612170249,11,0.415271855021518
32,0.42656778679218,0.636354468073561,0.426064766336786,0.500063357459616,2.69250937448815e-06,0.069904287915131,0.023887702822204,0.73953656072417,0.563454416712431,0.486876786253964,0.632554986412658,0.291045940703774,0.462884305428331,0.301680291207979,0.00019440235718619,0.150092257357492,0.00451142539603561,0.00010701302640605,0.43186296139304,0.763230619406651,0.660196480437082,0.215670964343225,24,0.876838322552757
33,0.134531259079657,0.603660858858189,0.570530522870989,0.994497408122161,0.0589277631001207,0.0637768798931681,0.0343834994615847,0.999640291173093,0.770133918666444,0.890825640067607,0.837495694705434,0.568696994077408,0.185114664949395,0.389031312718399,0.999991596603808,0.00030305628819158,0.0536306575511403,0.138910639591055,0.444352346627611,0.748745112509747,0.69971198345755,0.087781419882493,7,0.442455430174348
34,0.742682300522667,0.370785116123361,0.563098296128986,0.846687777613813,2.69250937448815e-06,0.0615941427827762,2.35846800701693e-05,0.396067231480312,0.901097670790038,0.254239106631997,9.64684443548322e-05,0.071649065716351,4.64802905591205e-05,0.132708422965235,0.286992571809157,0.385280466320201,0.293653148907301,0.37773203142646,0.194434801563819,0.715667499567663,0.812566987304258,0.165896563131821,28,0.940963539644606
35,0.183452196492411,0.142811031240576,0.141552793630873,0.64890530092063,0.063282939694782,0.0721341488697066,0.0649696970567632,0.570216181785722,0.682333539371927,0.70713807994598,0.522066986585697,0.545183987388631,0.463646891603279,0.11960090938565,0.140847215903145,0.404464949814292,0.390232992354205,0.400124325394725,0.292043544905043,0.999990134470386,0.802168767511955,0.091780990729505,10,0.210259879805011
36,0.85196966634703,0.535914235310074,0.475500022622931,0.635773888441592,0.0660343439434634,0.00438055229961146,2.35846800701693e-05,0.635692299915795,0.526555932903714,0.428768931776304,0.409357455395617,0.354379766531992,0.210753851010782,0.172232383093336,0.839857156809061,0.0174506719847496,0.0662723037158542,0.194849296174444,0.481859440240119,0.853486527094477,0.543646252578746,0.0543842740050095,11,0.925605591773977
37,0.304209554937326,0.999963109878346,0.99998713443117,0.668240582691809,0.000284718153242547,0.064596903155397,0.0661730848535423,0.793582446311151,0.495017915858259,0.566384470935108,0.194299502683985,0.404037760193216,0.295284147033317,0.117171024933908,0.46189267567495,0.00030305628819158,0.0749471174905998,0.22242497052149,0.318081542575072,0.650897173075026,0.606025933492714,0.118148814440995,13,0.548442729493666
38,0.999852021087501,7.64295788737945e-05,0.0670794770298286,0.869985007265372,0.119963741078067,0.0928016088042942,2.35846800701693e-05,0.0050908175099984,0.296770598249563,0.31581633992842,0.581989110850397,0.0122983389521265,4.64802905591205e-05,0.4248959167571,0.999991596603808,0.210297231502777,0.183306571057187,0.118145979423864,0.390994980202927,0.77782621269348,0.945924960910437,0.108452588862632,10,0.999772849337969
39,0.999852021087501,7.64295788737945e-05,0.464478867225241,0.780229799438791,2.69250937448815e-06,0.0493997051009567,2.35846800701693e-05,0.999640291173093,0.999854110333847,0.680586308014869,9.64684443548322e-05,0.460986240368099,0.379905104435227,0.0511186308669103,0.00019440235718619,0.499989724523516,0.425395911872416,0.499992012141552,0.294146110984905,0.797410714515632,0.999975606664492,0.184546703585679,24,0.700476303917917
40,0.504031955286653,0.0350903375287703,0.304134507886963,0.89950774229666,0.0769571736124254,0.100378902590055,0.0266095107425407,0.690632789962378,0.00466114108564608,0.606872631506434,0.608290790668728,0.658599289960517,0.112407424647494,0.213684633294137,0.173407335431263,0.307267876498512,0.387903559858363,0.277153143352164,0.13949483600673,0.824340800889806,0.711272368015524,0.249984006138382,24,0.649200624654761
41,0.112539458689562,0.0284939358510133,8.27004485181533e-05,0.526007570744938,0.0446633620354998,0.0328440677066172,0.111793484069996,0.333689878660108,0.290893632269802,0.423728224373403,0.672207910634952,0.34101174648219,0.488601060275024,0.134918623352607,0.544570240408908,0.289621125746298,0.46562640689239,0.23794202448294,0.192805924608933,0.999990134470386,0.61877157928558,0.232488432517352,13,0.103786843699063
42,0.779884557569739,7.64295788737945e-05,0.942309896234024,0.851770398668186,0.0398314996595368,0.0725575801461435,0.0414909703682781,0.843302934413527,0.0525080616932585,0.246362824044739,0.334359145900081,0.384223837203604,0.474451197611244,0.10725497242932,0.498385575838291,0.366463893599076,0.0977995255890705,0.499992012141552,0.410203027197975,0.982252710401221,0.719484168028743,0.249984006138382,23,0.573740561681103
43,0.49535370541929,0.698674230426787,0.880643425298728,0.908757408964681,0.0473272714216757,3.77011053683236e-06,2.35846800701693e-05,0.999640291173093,0.716342866179375,0.684078146012361,9.64684443548322e-05,0.314705990193592,0.315644608703605,0.206408817695285,0.669148489646802,0.20617450008156,0.283836996642448,0.314647593234516,0.0686808130058851,0.769283304382397,0.820930964059719,6.79376821854385e-05,18,0.586854716051445
44,0.107162956281408,0.211902450246002,0.263438254515642,0.92919111714933,0.107135559100366,0.0147581408374633,0.0551499200392773,0.327320594563232,0.509472503974966,0.239463171127571,0.322798768643007,0.504496769676074,4.64802905591205e-05,0.260737356950048,0.00019440235718619,0.177886298349933,0.445630659028661,0.30904409844875,0.214258546111153,0.574253840176598,0.999975606664492,0.249984006138382,19,0.0739836333929315
45,0.517124830139627,0.404721161962796,0.585819891390701,0.720213276237655,2.69250937448815e-06,0.0927598283720458,0.0017197027308802,0.778224808891915,0.576037980591865,0.948606147808902,0.54684929295507,0.514329014788064,0.359376989078585,7.76303646992892e-05,0.657969475555335,0.168332457679587,0.182670469404569,0.359881172683368,0.0889981394057131,0.995301089867541,0.500132491014102,0.0210978928378035,14,0.405409387965376
46,0.627788812873964,0.357747150139004,0.48594900644002,0.767400323242446,0.0485584187699926,0.0133606317396406,0.063440847246767,0.535376742577341,0.86295498091592,0.668629784425856,9.64684443548322e-05,0.214462708860934,0.447015198959973,0.446908804728459,0.292238324891393,0.059138978178158,0.482605901081109,0.317561234687237,0.499559855764972,0.932823276800781,0.519643022622995,6.79376821854385e-05,30,0.0475088324184125
47,0.447965277843365,0.825129833151984,0.272725882024081,0.964712112755421,0.119963741078067,0.119998732919027,0.00779626926919667,0.999640291173093,0.999854110333847,0.959227127839957,0.481650805509151,0.555198871478798,0.199644578353851,0.49253203074325,0.85718861377884,0.00030305628819158,0.402690207328522,0.00010701302640605,0.296855845228798,0.579310415450061,0.840858544011092,6.79376821854385e-05,12,0.819459472581799
48,0.93774268333857,0.874941224500176,0.361983541445604,0.739775546871656,2.69250937448815e-06,0.0445795262495138,0.0591595080680154,0.999640291173093,0.82556538043672,0.508535257245651,0.181456565118007,0.145969201281395,0.117884352481878,0.531708426809259,0.672529269714393,0.247612244421242,0.208241733387433,0.418956325571666,0.289626353719821,0.657871631058397,0.792528462764912,0.00205192674798718,22,0.709439850102796
49,0.534430958778823,7.64295788737945e-05,0.815837193338209,0.755062828657162,0.0589572153951759,0.0853963197716429,0.0659788310647054,0.895873537342317,0.557431093756146,0.324092475330045,0.294099289730199,0.134557250166475,0.221077121823777,0.198671219179273,0.633335721250345,0.499989724523516,0.129118016316751,0.474695295988488,0.3723826054009,0.999990134470386,0.647086881680306,0.14331835777305,30,0.824712093836401
50,0.194300416430503,0.0235643944114491,0.285561067851011,0.958561995343815,0.0401686996710587,0.0419058623083922,0.0793563312802162,0.76098109265582,0.776543048900483,0.64353305397099,0.650583017753544,0.431375004159977,0.208035840162324,0.258023645981157,0.577669904778735,0.121402923358768,0.0166002604458497,0.325763021684724,0.220715483747059,0.539975287127435,0.742959179840304,0.0512923436576368,20,0.160538555323235
51,0.316754772730563,0.53085796774811,0.0525175298666964,0.500063357459616,0.0168042444149821,0.119998732919027,0.0480590747596807,0.205223444494289,0.517587153455687,0.647082932873992,0.236577622278368,0.249382700841202,4.64802905591205e-05,0.397166130817853,0.407369850242061,0.0403572231213847,0.134303398657922,0.00302890085089036,0.0551922736798486,0.720998380626332,0.935082413592883,0.130083063651725,19,0.999772849337969
52,0.431560321976435,0.166571364515453,8.27004485181533e-05,0.671573322579163,0.105345808630612,0.119998732919027,0.119995094177388,0.0333286822886616,0.301802377934355,0.722470402381574,0.656484927308195,0.409769033674348,0.219041269567983,0.345029924045749,0.826439324057678,0.00030305628819158,0.499858107997852,0.178852821353744,0.130736650165311,0.750694888650924,0.670889675019819,0.1632644486161,17,0.133036366791215
53,0.683368195614441,0.636914162170274,0.380204157074792,0.946901786090519,0.0511175981412621,0.021403214843549,0.0270216973210871,0.25116556762287,0.33814236372331,0.500570303536109,0.369843279839411,0.274228598600092,0.0440020369527878,7.76303646992892e-05,0.314034662672859,0.287905598582111,0.0716272866362267,0.499992012141552,0.248150219734048,0.692957680357904,0.782081898848006,0.189589733228386,4,0.594504314739168
54,0.774313777323273,0.46609412186352,0.742848503631037,0.853237645854839,0.0918775103146533,0.070559761860505,0.112627402499845,0.744115577974193,0.63403799156732,0.266510542921334,0.0323272710506515,6.33614411693998e-05,0.15606713692133,0.706120229115182,0.590729659766366,0.298807477662564,0.420376393158257,0.499992012141552,0.264983587824492,0.75847528601918,0.737673685523291,0.0678238834971959,7,0.251009641491058
55,0.404998012215515,7.64295788737945e-05,0.428065996896082,0.790479396014577,0.0471534662561926,3.77011053683236e-06,0.00151704122430543,0.303870807497673,0.212178045307572,0.832637227990073,0.34824890193552,0.719945481643766,0.285354111847388,7.76303646992892e-05,0.234794929745735,0.33759440121218,0.243200561524902,0.321026724031146,0.499559855764972,0.925138858960918,0.809782296035314,0.249984006138382,30,0.824295960054914
56,0.0471900878827046,0.696794322557586,0.275266379976004,0.787325773857235,0.0735834504343726,0.0325770747567528,0.0699129284760788,0.970143636700597,0.981805568475694,0.572060293154532,0.151031292858112,0.556988058501946,0.157380597346478,0.335485318421168,0.362583813695506,0.00030305628819158,0.22816065768372,0.181540160331766,0.281940480011043,0.500013466963832,0.827070344789763,0.00393456983137583,30,0.488550724713802
57,0.887422017648844,0.40549096888401,0.0345971900977379,0.887903868259085,0.119963741078067,0.0983134067487699,0.0613541144153371,0.448728827768892,1.96226454502903e-05,0.968831132739191,0.825519174320072,0.329200089739988,4.64802905591205e-05,0.316438383578503,0.71305843428801,0.292265008325161,0.362996089226662,0.133283941093489,0.381730860591476,0.771476132621502,0.716245595709943,0.0956701272912198,3,0.999772849337969
58,0.831532821266339,0.622017826065179,0.294285390954153,0.711692297057662,0.0274402742431795,0.104049775948299,0.0207087257206634,0.792255991174788,0.638806384862216,0.635858222369527,0.445035099352602,0.529120898876326,0.0526881968620148,0.185977637832762,0.140278314875043,0.401378391401954,0.213796833580225,0.499992012141552,0.398151815465423,0.67248824275678,0.799191825185366,0.172732966116675,23,0.999772849337969
59,0.540492380745068,0.894022617052177,0.483448182602512,0.84242248411389,0.0384368448662846,0.07926491014304,0.0955656244287332,0.999640291173093,0.313097345288479,0.353459890623548,0.19188338342902,0.0203477863128494,0.317708689877604,0.374028651393447,0.00019440235718619,0.122505385134725,0.192179353895795,0.303825451031198,0.273842361546653,0.500013466963832,0.785430932396474,0.0932760829050069,16,6.59723176294938e-05
60,0.570350056555655,0.399044183301051,8.27004485181533e-05,0.752810147065627,0.119963741078067,0.119998732919027,0.0488122076199636,0.306289650897145,0.667009101406547,0.999928297183826,0.485365360666898,0.372807364272208,4.64802905591205e-05,0.408012581728897,0.840848652960035,0.00030305628819158,0.40024955432839,0.00010701302640605,0.0538824174558335,0.718616415779804,0.776392003344689,6.79376821854385e-05,3,0.53950925188673
61,0.621593333490255,0.576342393273777,0.585396478307459,0.78246884177871,0.0285107878230796,0.101068432059344,0.00877957586651164,0.40893454626702,0.954016357002724,0.8649239062254,0.317419020026675,0.428588306495829,0.302120266498908,7.76303646992892e-05,0.188505547659389,0.341308960653415,0.375267194226097,0.295917543164697,0.373841295535866,0.810957904898291,0.541479919028916,0.0597345399185528,14,0.587674849300342
62,0.127680601705819,7.64295788737945e-05,0.299795591202063,0.609419085644083,0.00481112310450466,0.0307640833572485,0.0251792833227323,0.999640291173093,0.999854110333847,0.45950614812214,0.289481651249886,0.509545284618049,0.265494028965821,7.76303646992892e-05,0.380251182827664,0.331272020318736,0.243098298062761,0.0719690838958116,0.312982632946566,0.733179923804645,0.734305714121455,0.185903620285542,24,0.379244353069606
63,0.176568056642182,0.575997566018514,8.27004485181533e-05,0.556004276432986,0.0872482016061421,0.119998732919027,0.114240233037705,0.729052381558692,0.999854110333847,0.821312108226686,0.44146044841659,0.511535809428211,0.302369218199261,0.591208890637134,0.364115023714972,0.18854780931787,0.493742546152545,0.149181295557088,0.148144833865492,0.756155583202021,0.98778897504087,0.141053503517572,9,0.805204522237869
64,0.627247101219967,0.137329782323831,0.505127570613601,0.681784324188497,0.0361895406535369,0.0360423929896921,0.0321834530912745,0.587885128062927,0.268591146161173,0.708504849385165,0.13608828482049,0.193004275224416,0.497622365839811,0.287828865134203,0.263433980925285,0.158394710890119,0.214820986375896,0.424915207968554,0.261701803833696,0.641909774907203,0.709638415665461,0.172696191720995,23,0.519314134703688
65,0.00021768103810027,0.236681440125064,0.113373548542984,0.999996276009004,0.0731490323416864,0.00252391488670551,0.0943083507526203,0.80903257213103,0.464446019080212,0.601037806622252,0.600716130132344,0.927152432169442,0.761870403982901,0.363344558508411,0.00019440235718619,0.00030305628819158,0.499858107997852,0.327777754140959,0.335067023794596,0.686050318317638,0.59074081864912,0.249984006138382,11,6.59723176294938e-05
66,0.549134788022372,0.0299856971297768,0.824819721849251,0.628354124419545,0.0329950391771196,0.097425188585105,0.0862231524116806,0.811584153689466,0.254035603490054,0.382505774553853,9.64684443548322e-05,6.33614411693998e-05,0.503228428335919,0.307780815457399,0.377625023800354,0.0744197422444907,0.447329635282176,0.197396544530478,0.499559855764972,0.999990134470386,0.595971633486217,0.116626920809245,17,0.0841587211456153
67,0.550849906868502,0.599955118599595,0.633297539835707,0.601866295887187,0.00129647854697355,0.0112576480214539,0.0673298201810506,0.533197959777933,0.681961098707526,0.547310539168688,0.26673708730728,0.0383266296137337,0.328118487029793,0.307920490123113,0.132453829072417,0.327982799587148,0.0898444680493122,0.499992012141552,0.188048149497588,0.928434101762213,0.652267980225129,0.13275403087843,19,0.524128817366499
