"param_set_id_new","th_ROS_microbe","th_ROS_epith_recover","epith_recovery_chance","rat_com_pat_threshold","diffusion_speed_DAMPs","diffusion_speed_SAMPs","diffusion_speed_ROS","add_ROS","add_DAMPs","add_SAMPs","ros_decay","DAMPs_decay","SAMPs_decay","activation_threshold_DAMPs","activation_threshold_SAMPs","activity_engulf_M0_baseline","activity_engulf_M1_baseline","activity_engulf_M2_baseline","activity_ROS_M1_baseline","rate_leak_commensal_injury","rate_leak_pathogen_injury","rate_leak_commensal_baseline","active_age_limit","treg_discrimination_efficiency","mac_discrimination_efficiency","mac_rat_com_pat_threshold"
"19002_2",0.166558581630085,0.710447359660719,0.15887204032057,0.724567011010154,0.0950832428829839,0.0386560940058539,0.0797227274618871,0.267203717594205,0.699450856702451,0.44484489127015,0.00283367542739026,0.497321391830426,0.329673059367293,0.138416282049748,0.896747456002254,0.0524333865984587,0.0524912518227135,0.0935226341348025,0.113556397931752,0.515289959757833,0.866679016769524,0.045923950102051,27,0.17751353991902,1,0.5625
"19002_3",0.166558581630085,0.710447359660719,0.15887204032057,0.724567011010154,0.0950832428829839,0.0386560940058539,0.0797227274618871,0.267203717594205,0.699450856702451,0.44484489127015,0.00283367542739026,0.497321391830426,0.329673059367293,0.138416282049748,0.896747456002254,0.0524333865984587,0.0524912518227135,0.0935226341348025,0.113556397931752,0.515289959757833,0.866679016769524,0.045923950102051,27,0.17751353991902,1,0.625
"19002_4",0.166558581630085,0.710447359660719,0.15887204032057,0.724567011010154,0.0950832428829839,0.0386560940058539,0.0797227274618871,0.267203717594205,0.699450856702451,0.44484489127015,0.00283367542739026,0.497321391830426,0.329673059367293,0.138416282049748,0.896747456002254,0.0524333865984587,0.0524912518227135,0.0935226341348025,0.113556397931752,0.515289959757833,0.866679016769524,0.045923950102051,27,0.17751353991902,1,0.6875
"19002_5",0.166558581630085,0.710447359660719,0.15887204032057,0.724567011010154,0.0950832428829839,0.0386560940058539,0.0797227274618871,0.267203717594205,0.699450856702451,0.44484489127015,0.00283367542739026,0.497321391830426,0.329673059367293,0.138416282049748,0.896747456002254,0.0524333865984587,0.0524912518227135,0.0935226341348025,0.113556397931752,0.515289959757833,0.866679016769524,0.045923950102051,27,0.17751353991902,1,0.75
"19002_6",0.166558581630085,0.710447359660719,0.15887204032057,0.724567011010154,0.0950832428829839,0.0386560940058539,0.0797227274618871,0.267203717594205,0.699450856702451,0.44484489127015,0.00283367542739026,0.497321391830426,0.329673059367293,0.138416282049748,0.896747456002254,0.0524333865984587,0.0524912518227135,0.0935226341348025,0.113556397931752,0.515289959757833,0.866679016769524,0.045923950102051,27,0.17751353991902,1,0.8125
"19002_7",0.166558581630085,0.710447359660719,0.15887204032057,0.724567011010154,0.0950832428829839,0.0386560940058539,0.0797227274618871,0.267203717594205,0.699450856702451,0.44484489127015,0.00283367542739026,0.497321391830426,0.329673059367293,0.138416282049748,0.896747456002254,0.0524333865984587,0.0524912518227135,0.0935226341348025,0.113556397931752,0.515289959757833,0.866679016769524,0.045923950102051,27,0.17751353991902,1,0.875
"19002_8",0.166558581630085,0.710447359660719,0.15887204032057,0.724567011010154,0.0950832428829839,0.0386560940058539,0.0797227274618871,0.267203717594205,0.699450856702451,0.44484489127015,0.00283367542739026,0.497321391830426,0.329673059367293,0.138416282049748,0.896747456002254,0.0524333865984587,0.0524912518227135,0.0935226341348025,0.113556397931752,0.515289959757833,0.866679016769524,0.045923950102051,27,0.17751353991902,1,0.9375
"19002_9",0.166558581630085,0.710447359660719,0.15887204032057,0.724567011010154,0.0950832428829839,0.0386560940058539,0.0797227274618871,0.267203717594205,0.699450856702451,0.44484489127015,0.00283367542739026,0.497321391830426,0.329673059367293,0.138416282049748,0.896747456002254,0.0524333865984587,0.0524912518227135,0.0935226341348025,0.113556397931752,0.515289959757833,0.866679016769524,0.045923950102051,27,0.17751353991902,1,1
"29510_1",0.83533527115762,0.770812061733585,0.119840161756498,0.69835393652312,0.0968316620904068,0.0956906687458618,0.0902609456133094,0.829762300086035,0.19371928654081,0.124972008435426,0.625997965280034,0.157419346041349,0.173313783977716,0.293389884939075,0.00500755918854149,0.132574930468049,0.392220891532318,0.0172418043084908,0.0777806074192503,0.912170401797456,0.755946007879697,0.0118299103845417,20,0.16553599317584,1,0.5
"29510_2",0.83533527115762,0.770812061733585,0.119840161756498,0.69835393652312,0.0968316620904068,0.0956906687458618,0.0902609456133094,0.829762300086035,0.19371928654081,0.124972008435426,0.625997965280034,0.157419346041349,0.173313783977716,0.293389884939075,0.00500755918854149,0.132574930468049,0.392220891532318,0.0172418043084908,0.0777806074192503,0.912170401797456,0.755946007879697,0.0118299103845417,20,0.16553599317584,1,0.5625
"29510_3",0.83533527115762,0.770812061733585,0.119840161756498,0.69835393652312,0.0968316620904068,0.0956906687458618,0.0902609456133094,0.829762300086035,0.19371928654081,0.124972008435426,0.625997965280034,0.157419346041349,0.173313783977716,0.293389884939075,0.00500755918854149,0.132574930468049,0.392220891532318,0.0172418043084908,0.0777806074192503,0.912170401797456,0.755946007879697,0.0118299103845417,20,0.16553599317584,1,0.625
"29510_4",0.83533527115762,0.770812061733585,0.119840161756498,0.69835393652312,0.0968316620904068,0.0956906687458618,0.0902609456133094,0.829762300086035,0.19371928654081,0.124972008435426,0.625997965280034,0.157419346041349,0.173313783977716,0.293389884939075,0.00500755918854149,0.132574930468049,0.392220891532318,0.0172418043084908,0.0777806074192503,0.912170401797456,0.755946007879697,0.0118299103845417,20,0.16553599317584,1,0.6875
"29510_5",0.83533527115762,0.770812061733585,0.119840161756498,0.69835393652312,0.0968316620904068,0.0956906687458618,0.0902609456133094,0.829762300086035,0.19371928654081,0.124972008435426,0.625997965280034,0.157419346041349,0.173313783977716,0.293389884939075,0.00500755918854149,0.132574930468049,0.392220891532318,0.0172418043084908,0.0777806074192503,0.912170401797456,0.755946007879697,0.0118299103845417,20,0.16553599317584,1,0.75
"29510_6",0.83533527115762,0.770812061733585,0.119840161756498,0.69835393652312,0.0968316620904068,0.0956906687458618,0.0902609456133094,0.829762300086035,0.19371928654081,0.124972008435426,0.625997965280034,0.157419346041349,0.173313783977716,0.293389884939075,0.00500755918854149,0.132574930468049,0.392220891532318,0.0172418043084908,0.0777806074192503,0.912170401797456,0.755946007879697,0.0118299103845417,20,0.16553599317584,1,0.8125
"29510_7",0.83533527115762,0.770812061733585,0.119840161756498,0.69835393652312,0.0968316620904068,0.0956906687458618,0.0902609456133094,0.829762300086035,0.19371928654081,0.124972008435426,0.625997965280034,0.157419346041349,0.173313783977716,0.293389884939075,0.00500755918854149,0.132574930468049,0.392220891532318,0.0172418043084908,0.0777806074192503,0.912170401797456,0.755946007879697,0.0118299103845417,20,0.16553599317584,1,0.875
"29510_8",0.83533527115762,0.770812061733585,0.119840161756498,0.69835393652312,0.0968316620904068,0.0956906687458618,0.0902609456133094,0.829762300086035,0.19371928654081,0.124972008435426,0.625997965280034,0.157419346041349,0.173313783977716,0.293389884939075,0.00500755918854149,0.132574930468049,0.392220891532318,0.0172418043084908,0.0777806074192503,0.912170401797456,0.755946007879697,0.0118299103845417,20,0.16553599317584,1,0.9375
"29510_9",0.83533527115762,0.770812061733585,0.119840161756498,0.69835393652312,0.0968316620904068,0.0956906687458618,0.0902609456133094,0.829762300086035,0.19371928654081,0.124972008435426,0.625997965280034,0.157419346041349,0.173313783977716,0.293389884939075,0.00500755918854149,0.132574930468049,0.392220891532318,0.0172418043084908,0.0777806074192503,0.912170401797456,0.755946007879697,0.0118299103845417,20,0.16553599317584,1,1
"61011_1",0.204772886353736,0.735766132143105,0.0484781148745841,0.519985742412751,0.0835320288219946,0.11823293163054,0.0553816749128488,0.4406678425318,0.97670761791459,0.473761608393865,0.476343233196498,0.646450994595329,0.534476964492628,0.021637940569499,0.107396518225709,0.431605462314518,0.337601067200297,0.0286662422727852,0.407451827518932,0.54977390875904,0.699207693844987,0.0721507431329088,24,0.495915624426969,1,0.5
"61011_2",0.204772886353736,0.735766132143105,0.0484781148745841,0.519985742412751,0.0835320288219946,0.11823293163054,0.0553816749128488,0.4406678425318,0.97670761791459,0.473761608393865,0.476343233196498,0.646450994595329,0.534476964492628,0.021637940569499,0.107396518225709,0.431605462314518,0.337601067200297,0.0286662422727852,0.407451827518932,0.54977390875904,0.699207693844987,0.0721507431329088,24,0.495915624426969,1,0.5625
"61011_3",0.204772886353736,0.735766132143105,0.0484781148745841,0.519985742412751,0.0835320288219946,0.11823293163054,0.0553816749128488,0.4406678425318,0.97670761791459,0.473761608393865,0.476343233196498,0.646450994595329,0.534476964492628,0.021637940569499,0.107396518225709,0.431605462314518,0.337601067200297,0.0286662422727852,0.407451827518932,0.54977390875904,0.699207693844987,0.0721507431329088,24,0.495915624426969,1,0.625
"61011_4",0.204772886353736,0.735766132143105,0.0484781148745841,0.519985742412751,0.0835320288219946,0.11823293163054,0.0553816749128488,0.4406678425318,0.97670761791459,0.473761608393865,0.476343233196498,0.646450994595329,0.534476964492628,0.021637940569499,0.107396518225709,0.431605462314518,0.337601067200297,0.0286662422727852,0.407451827518932,0.54977390875904,0.699207693844987,0.0721507431329088,24,0.495915624426969,1,0.6875
"61011_5",0.204772886353736,0.735766132143105,0.0484781148745841,0.519985742412751,0.0835320288219946,0.11823293163054,0.0553816749128488,0.4406678425318,0.97670761791459,0.473761608393865,0.476343233196498,0.646450994595329,0.534476964492628,0.021637940569499,0.107396518225709,0.431605462314518,0.337601067200297,0.0286662422727852,0.407451827518932,0.54977390875904,0.699207693844987,0.0721507431329088,24,0.495915624426969,1,0.75
"61011_6",0.204772886353736,0.735766132143105,0.0484781148745841,0.519985742412751,0.0835320288219946,0.11823293163054,0.0553816749128488,0.4406678425318,0.97670761791459,0.473761608393865,0.476343233196498,0.646450994595329,0.534476964492628,0.021637940569499,0.107396518225709,0.431605462314518,0.337601067200297,0.0286662422727852,0.407451827518932,0.54977390875904,0.699207693844987,0.0721507431329088,24,0.495915624426969,1,0.8125
"61011_7",0.204772886353736,0.735766132143105,0.0484781148745841,0.519985742412751,0.0835320288219946,0.11823293163054,0.0553816749128488,0.4406678425318,0.97670761791459,0.473761608393865,0.476343233196498,0.646450994595329,0.534476964492628,0.021637940569499,0.107396518225709,0.431605462314518,0.337601067200297,0.0286662422727852,0.407451827518932,0.54977390875904,0.699207693844987,0.0721507431329088,24,0.495915624426969,1,0.875
"61011_8",0.204772886353736,0.735766132143105,0.0484781148745841,0.519985742412751,0.0835320288219946,0.11823293163054,0.0553816749128488,0.4406678425318,0.97670761791459,0.473761608393865,0.476343233196498,0.646450994595329,0.534476964492628,0.021637940569499,0.107396518225709,0.431605462314518,0.337601067200297,0.0286662422727852,0.407451827518932,0.54977390875904,0.699207693844987,0.0721507431329088,24,0.495915624426969,1,0.9375
"61011_9",0.204772886353736,0.735766132143105,0.0484781148745841,0.519985742412751,0.0835320288219946,0.11823293163054,0.0553816749128488,0.4406678425318,0.97670761791459,0.473761608393865,0.476343233196498,0.646450994595329,0.534476964492628,0.021637940569499,0.107396518225709,0.431605462314518,0.337601067200297,0.0286662422727852,0.407451827518932,0.54977390875904,0.699207693844987,0.0721507431329088,24,0.495915624426969,1,1
"64203_1",0.204456013914386,0.62942921333431,0.0757173314309376,0.516312014739527,0.0368050034835781,0.0696565986694205,0.100191328431872,0.211371162998332,0.310073439000433,0.772214987667319,0.931318819065862,0.9267570628113,0.423472958997467,0.0388155338537786,0.970945389966546,0.146622399199619,0.254130469963565,0.0879247195653547,0.372781886272553,0.841281720506289,0.822485840960802,0.0985830755885824,7,0.333917327202545,1,0.5
"64203_2",0.204456013914386,0.62942921333431,0.0757173314309376,0.516312014739527,0.0368050034835781,0.0696565986694205,0.100191328431872,0.211371162998332,0.310073439000433,0.772214987667319,0.931318819065862,0.9267570628113,0.423472958997467,0.0388155338537786,0.970945389966546,0.146622399199619,0.254130469963565,0.0879247195653547,0.372781886272553,0.841281720506289,0.822485840960802,0.0985830755885824,7,0.333917327202545,1,0.5625
"64203_3",0.204456013914386,0.62942921333431,0.0757173314309376,0.516312014739527,0.0368050034835781,0.0696565986694205,0.100191328431872,0.211371162998332,0.310073439000433,0.772214987667319,0.931318819065862,0.9267570628113,0.423472958997467,0.0388155338537786,0.970945389966546,0.146622399199619,0.254130469963565,0.0879247195653547,0.372781886272553,0.841281720506289,0.822485840960802,0.0985830755885824,7,0.333917327202545,1,0.625
"64203_4",0.204456013914386,0.62942921333431,0.0757173314309376,0.516312014739527,0.0368050034835781,0.0696565986694205,0.100191328431872,0.211371162998332,0.310073439000433,0.772214987667319,0.931318819065862,0.9267570628113,0.423472958997467,0.0388155338537786,0.970945389966546,0.146622399199619,0.254130469963565,0.0879247195653547,0.372781886272553,0.841281720506289,0.822485840960802,0.0985830755885824,7,0.333917327202545,1,0.6875
"64203_5",0.204456013914386,0.62942921333431,0.0757173314309376,0.516312014739527,0.0368050034835781,0.0696565986694205,0.100191328431872,0.211371162998332,0.310073439000433,0.772214987667319,0.931318819065862,0.9267570628113,0.423472958997467,0.0388155338537786,0.970945389966546,0.146622399199619,0.254130469963565,0.0879247195653547,0.372781886272553,0.841281720506289,0.822485840960802,0.0985830755885824,7,0.333917327202545,1,0.75
"64203_6",0.204456013914386,0.62942921333431,0.0757173314309376,0.516312014739527,0.0368050034835781,0.0696565986694205,0.100191328431872,0.211371162998332,0.310073439000433,0.772214987667319,0.931318819065862,0.9267570628113,0.423472958997467,0.0388155338537786,0.970945389966546,0.146622399199619,0.254130469963565,0.0879247195653547,0.372781886272553,0.841281720506289,0.822485840960802,0.0985830755885824,7,0.333917327202545,1,0.8125
"64203_7",0.204456013914386,0.62942921333431,0.0757173314309376,0.516312014739527,0.0368050034835781,0.0696565986694205,0.100191328431872,0.211371162998332,0.310073439000433,0.772214987667319,0.931318819065862,0.9267570628113,0.423472958997467,0.0388155338537786,0.970945389966546,0.146622399199619,0.254130469963565,0.0879247195653547,0.372781886272553,0.841281720506289,0.822485840960802,0.0985830755885824,7,0.333917327202545,1,0.875
"64203_8",0.204456013914386,0.62942921333431,0.0757173314309376,0.516312014739527,0.0368050034835781,0.0696565986694205,0.100191328431872,0.211371162998332,0.310073439000433,0.772214987667319,0.931318819065862,0.9267570628113,0.423472958997467,0.0388155338537786,0.970945389966546,0.146622399199619,0.254130469963565,0.0879247195653547,0.372781886272553,0.841281720506289,0.822485840960802,0.0985830755885824,7,0.333917327202545,1,0.9375
"64203_9",0.204456013914386,0.62942921333431,0.0757173314309376,0.516312014739527,0.0368050034835781,0.0696565986694205,0.100191328431872,0.211371162998332,0.310073439000433,0.772214987667319,0.931318819065862,0.9267570628113,0.423472958997467,0.0388155338537786,0.970945389966546,0.146622399199619,0.254130469963565,0.0879247195653547,0.372781886272553,0.841281720506289,0.822485840960802,0.0985830755885824,7,0.333917327202545,1,1
"67500_1",0.858667619296669,0.689279969871615,0.0638096658395045,0.706868768114988,0.0579014277426411,0.0131640441739996,0.0669356954426268,0.103741692546071,0.581275797867435,0.690674022447562,0.984884151960297,0.00135897927089827,0.00473627098605037,0.29047762353498,0.6316292646278,0.411757805149928,0.304176185349466,0.131587621236407,0.0277807012286468,0.88280150730509,0.804657448290982,0.230288794250079,15,0.0265452195475274,1,0.5
"67500_2",0.858667619296669,0.689279969871615,0.0638096658395045,0.706868768114988,0.0579014277426411,0.0131640441739996,0.0669356954426268,0.103741692546071,0.581275797867435,0.690674022447562,0.984884151960297,0.00135897927089827,0.00473627098605037,0.29047762353498,0.6316292646278,0.411757805149928,0.304176185349466,0.131587621236407,0.0277807012286468,0.88280150730509,0.804657448290982,0.230288794250079,15,0.0265452195475274,1,0.5625
"67500_3",0.858667619296669,0.689279969871615,0.0638096658395045,0.706868768114988,0.0579014277426411,0.0131640441739996,0.0669356954426268,0.103741692546071,0.581275797867435,0.690674022447562,0.984884151960297,0.00135897927089827,0.00473627098605037,0.29047762353498,0.6316292646278,0.411757805149928,0.304176185349466,0.131587621236407,0.0277807012286468,0.88280150730509,0.804657448290982,0.230288794250079,15,0.0265452195475274,1,0.625
"67500_4",0.858667619296669,0.689279969871615,0.0638096658395045,0.706868768114988,0.0579014277426411,0.0131640441739996,0.0669356954426268,0.103741692546071,0.581275797867435,0.690674022447562,0.984884151960297,0.00135897927089827,0.00473627098605037,0.29047762353498,0.6316292646278,0.411757805149928,0.304176185349466,0.131587621236407,0.0277807012286468,0.88280150730509,0.804657448290982,0.230288794250079,15,0.0265452195475274,1,0.6875
"67500_5",0.858667619296669,0.689279969871615,0.0638096658395045,0.706868768114988,0.0579014277426411,0.0131640441739996,0.0669356954426268,0.103741692546071,0.581275797867435,0.690674022447562,0.984884151960297,0.00135897927089827,0.00473627098605037,0.29047762353498,0.6316292646278,0.411757805149928,0.304176185349466,0.131587621236407,0.0277807012286468,0.88280150730509,0.804657448290982,0.230288794250079,15,0.0265452195475274,1,0.75
"67500_6",0.858667619296669,0.689279969871615,0.0638096658395045,0.706868768114988,0.0579014277426411,0.0131640441739996,0.0669356954426268,0.103741692546071,0.581275797867435,0.690674022447562,0.984884151960297,0.00135897927089827,0.00473627098605037,0.29047762353498,0.6316292646278,0.411757805149928,0.304176185349466,0.131587621236407,0.0277807012286468,0.88280150730509,0.804657448290982,0.230288794250079,15,0.0265452195475274,1,0.8125
"67500_7",0.858667619296669,0.689279969871615,0.0638096658395045,0.706868768114988,0.0579014277426411,0.0131640441739996,0.0669356954426268,0.103741692546071,0.581275797867435,0.690674022447562,0.984884151960297,0.00135897927089827,0.00473627098605037,0.29047762353498,0.6316292646278,0.411757805149928,0.304176185349466,0.131587621236407,0.0277807012286468,0.88280150730509,0.804657448290982,0.230288794250079,15,0.0265452195475274,1,0.875
"67500_8",0.858667619296669,0.689279969871615,0.0638096658395045,0.706868768114988,0.0579014277426411,0.0131640441739996,0.0669356954426268,0.103741692546071,0.581275797867435,0.690674022447562,0.984884151960297,0.00135897927089827,0.00473627098605037,0.29047762353498,0.6316292646278,0.411757805149928,0.304176185349466,0.131587621236407,0.0277807012286468,0.88280150730509,0.804657448290982,0.230288794250079,15,0.0265452195475274,1,0.9375
"67500_9",0.858667619296669,0.689279969871615,0.0638096658395045,0.706868768114988,0.0579014277426411,0.0131640441739996,0.0669356954426268,0.103741692546071,0.581275797867435,0.690674022447562,0.984884151960297,0.00135897927089827,0.00473627098605037,0.29047762353498,0.6316292646278,0.411757805149928,0.304176185349466,0.131587621236407,0.0277807012286468,0.88280150730509,0.804657448290982,0.230288794250079,15,0.0265452195475274,1,1
"72903_1",0.66964137674541,0.30198566048794,0.0570410044600931,0.554410723073698,0.0579143130568427,0.0275608115421253,0.0499069169491156,0.00664813874029787,0.275358253038288,0.767590146213949,0.493265254254704,0.470380614914005,0.371703633618155,0.0487089509327267,0.935240119722805,0.210108637339136,0.361869047049637,0.433880025108124,0.476722726594789,0.906829952920334,0.671681882895548,0.0784993954080902,25,0.337568702243208,1,0.5
"72903_2",0.66964137674541,0.30198566048794,0.0570410044600931,0.554410723073698,0.0579143130568427,0.0275608115421253,0.0499069169491156,0.00664813874029787,0.275358253038288,0.767590146213949,0.493265254254704,0.470380614914005,0.371703633618155,0.0487089509327267,0.935240119722805,0.210108637339136,0.361869047049637,0.433880025108124,0.476722726594789,0.906829952920334,0.671681882895548,0.0784993954080902,25,0.337568702243208,1,0.5625
"72903_3",0.66964137674541,0.30198566048794,0.0570410044600931,0.554410723073698,0.0579143130568427,0.0275608115421253,0.0499069169491156,0.00664813874029787,0.275358253038288,0.767590146213949,0.493265254254704,0.470380614914005,0.371703633618155,0.0487089509327267,0.935240119722805,0.210108637339136,0.361869047049637,0.433880025108124,0.476722726594789,0.906829952920334,0.671681882895548,0.0784993954080902,25,0.337568702243208,1,0.625
"72903_4",0.66964137674541,0.30198566048794,0.0570410044600931,0.554410723073698,0.0579143130568427,0.0275608115421253,0.0499069169491156,0.00664813874029787,0.275358253038288,0.767590146213949,0.493265254254704,0.470380614914005,0.371703633618155,0.0487089509327267,0.935240119722805,0.210108637339136,0.361869047049637,0.433880025108124,0.476722726594789,0.906829952920334,0.671681882895548,0.0784993954080902,25,0.337568702243208,1,0.6875
"72903_5",0.66964137674541,0.30198566048794,0.0570410044600931,0.554410723073698,0.0579143130568427,0.0275608115421253,0.0499069169491156,0.00664813874029787,0.275358253038288,0.767590146213949,0.493265254254704,0.470380614914005,0.371703633618155,0.0487089509327267,0.935240119722805,0.210108637339136,0.361869047049637,0.433880025108124,0.476722726594789,0.906829952920334,0.671681882895548,0.0784993954080902,25,0.337568702243208,1,0.75
"72903_6",0.66964137674541,0.30198566048794,0.0570410044600931,0.554410723073698,0.0579143130568427,0.0275608115421253,0.0499069169491156,0.00664813874029787,0.275358253038288,0.767590146213949,0.493265254254704,0.470380614914005,0.371703633618155,0.0487089509327267,0.935240119722805,0.210108637339136,0.361869047049637,0.433880025108124,0.476722726594789,0.906829952920334,0.671681882895548,0.0784993954080902,25,0.337568702243208,1,0.8125
"72903_7",0.66964137674541,0.30198566048794,0.0570410044600931,0.554410723073698,0.0579143130568427,0.0275608115421253,0.0499069169491156,0.00664813874029787,0.275358253038288,0.767590146213949,0.493265254254704,0.470380614914005,0.371703633618155,0.0487089509327267,0.935240119722805,0.210108637339136,0.361869047049637,0.433880025108124,0.476722726594789,0.906829952920334,0.671681882895548,0.0784993954080902,25,0.337568702243208,1,0.875
"72903_8",0.66964137674541,0.30198566048794,0.0570410044600931,0.554410723073698,0.0579143130568427,0.0275608115421253,0.0499069169491156,0.00664813874029787,0.275358253038288,0.767590146213949,0.493265254254704,0.470380614914005,0.371703633618155,0.0487089509327267,0.935240119722805,0.210108637339136,0.361869047049637,0.433880025108124,0.476722726594789,0.906829952920334,0.671681882895548,0.0784993954080902,25,0.337568702243208,1,0.9375
"72903_9",0.66964137674541,0.30198566048794,0.0570410044600931,0.554410723073698,0.0579143130568427,0.0275608115421253,0.0499069169491156,0.00664813874029787,0.275358253038288,0.767590146213949,0.493265254254704,0.470380614914005,0.371703633618155,0.0487089509327267,0.935240119722805,0.210108637339136,0.361869047049637,0.433880025108124,0.476722726594789,0.906829952920334,0.671681882895548,0.0784993954080902,25,0.337568702243208,1,1
"74008_1",0.466328622090823,0.966475243882353,0.00448002648039721,0.52897984771115,0.0830471809911869,0.0742874789208963,0.0762520520123323,0.47533239198379,0.778874109787438,0.93253609320451,0.225851391228742,0.318702125394074,0.2747560623277,0.208073992056469,0.111680868807558,0.271597293008732,0.378422580151832,0.0213017356477631,0.450899958619126,0.914129736263269,0.975300433735321,0.184073157543634,7,0.624890647690794,1,0.5
"74008_2",0.466328622090823,0.966475243882353,0.00448002648039721,0.52897984771115,0.0830471809911869,0.0742874789208963,0.0762520520123323,0.47533239198379,0.778874109787438,0.93253609320451,0.225851391228742,0.318702125394074,0.2747560623277,0.208073992056469,0.111680868807558,0.271597293008732,0.378422580151832,0.0213017356477631,0.450899958619126,0.914129736263269,0.975300433735321,0.184073157543634,7,0.624890647690794,1,0.5625
