"param_set_id","th_ROS_microbe","th_ROS_epith_recover","epith_recovery_chance","rat_com_pat_threshold","diffusion_speed_DAMPs","diffusion_speed_SAMPs","diffusion_speed_ROS","add_ROS","add_DAMPs","add_SAMPs","ros_decay","DAMPs_decay","SAMPs_decay","activation_threshold_DAMPs","activation_threshold_SAMPs","activity_engulf_M0_baseline","activity_engulf_M1_baseline","activity_engulf_M2_baseline","activity_ROS_M1_baseline","rate_leak_commensal_injury","rate_leak_pathogen_injury","rate_leak_commensal_baseline","active_age_limit","treg_discrimination_efficiency"
15,0.197023812626139,0.317903775796305,0.254653344963536,0.551802721855656,0.0477960766931101,0.0195268110062739,0.0219686337136326,0.689215148781503,0.717385296372746,0.620157345982612,0.47261592261648,0.764149753226566,0.456779541924029,7.76303646992892e-05,0.441789117697119,0.171612799339943,0.256690324495939,0.160400729636967,0.437584898424329,0.885889068612325,0.647175075950985,0.110902459392219,21,0.420459871190784
16,0.767187922354663,0.498124933513528,0.465434618300589,0.729047551095024,0.0623833622737591,0.0666876439147098,0.0593317792142994,0.719929416204204,0.767793572231045,0.683206856804465,0.147402216544363,0.281283644568289,4.64802905591205e-05,0.0999077896793614,0.614041842268809,0.299022682550016,0.126644936716662,0.403282729828907,0.253313619085606,0.875304306209645,0.979757186200564,0.11717633747948,13,0.489514524127209
17,0.341665770566811,0.644169462075663,0.377709989750096,0.804026554196473,0.0981817808098802,0.119095306298666,0.10723831610978,0.642646216071552,0.440429759604835,0.901093769987517,0.304190152022818,0.0001280288233119,4.64802905591205e-05,0.708076496195361,0.771226252888489,0.00030305628819158,0.3865304416919,0.14466391305375,0.0479137283110522,0.590276187933209,0.852821363738202,0.134852818775329,3,0.222019171124372
18,0.568087900896813,0.707257990264997,0.533543264507777,0.708112063177237,0.0663402201046776,0.00561737855692325,0.0372812114913662,0.277153665159097,0.273211740372458,0.96171340118763,0.157205622381398,0.322378678125917,0.285755076466133,0.393375855286869,0.513332857464503,0.190692079542644,0.446987649236622,0.263586389801066,0.322172521809671,0.848730399438744,0.838240026980884,0.0224603945982783,19,0.326377295017453
19,0.673582796288109,0.0408233974170552,0.491845796088135,0.812104168401211,0.0706059817826729,0.119998732919027,0.0219436863770001,0.795883826865226,0.999854110333847,0.999928297183826,0.211628315019557,0.579891256050647,4.64802905591205e-05,0.328134124483846,0.603622916847781,0.117489833919016,0.345459676880508,0.0576795508140322,0.423976791920566,0.653088367611595,0.999975606664492,0.118563666238627,17,0.953087349779182
20,0.573586313193862,0.425885558485593,0.444434366363791,0.799643854788825,0.0286311575705146,0.119998732919027,0.0284874338438152,0.999640291173093,0.999854110333847,0.958757719837899,0.00020573198659345,0.584379947109317,0.334274158324442,0.34283873154179,0.0845671752440307,0.0182963153869322,0.196950155865795,0.307791571295983,0.207714879126914,0.525992617493941,0.935513910437565,0.104288802034202,30,0.928042042810006
21,0.550360775503928,0.542578915896551,0.40830752008149,0.999996276009004,0.0932125697227003,0.0381904658656924,0.119995094177388,0.999640291173093,0.883890699690581,0.956256346086277,0.00020573198659345,0.10150154142173,0.16782359614658,0.173478384004021,0.559875134883891,0.00030305628819158,0.499858107997852,0.190290985894815,1.47106448851991e-05,0.500215687797354,0.671542455863874,6.79376821854385e-05,25,6.59723176294938e-05
22,0.606076338331074,0.576210728193437,0.418318435479136,0.689481578310135,0.0462910600128479,0.019495730796493,0.033788541144525,0.395953314910667,0.479520545217433,0.788932674980624,0.369264066044783,0.0837604866693438,4.64802905591205e-05,0.271370087767068,0.517378380826775,0.346503666003479,0.259611430086767,0.337169453007142,1.47106448851991e-05,0.914602210186418,0.715640948028132,0.0710626409742023,4,0.622241527432232
23,0.0770527844433572,0.156553169475392,0.11379814358304,0.744311787456312,0.053532475108616,0.0866103695281532,0.0913266937880798,0.209329264730222,0.660405641660345,0.633469044462255,0.278742660557053,0.48844873375387,0.191597319035753,0.0214818622124544,0.248381679970663,0.210291616542333,0.276760238362571,0.132943286144275,0.260316351042944,0.649280307917618,0.681286813820044,0.159676489615357,21,0.583713190827068
24,0.61153796089891,0.480308330166594,8.27004485181533e-05,0.940506809020145,0.0805316835100832,0.0457714433436634,0.0146778125283135,0.291501819411979,0.605717005659713,0.50140988746272,0.401800238058697,0.350672976455551,0.231301623153336,0.42284602876738,0.381880484829049,0.0590356608437218,0.213493194499676,0.223446622815257,0.351085287045001,0.528968253146329,0.549623678229094,0.0647528681499044,18,0.467483046656261
25,0.103289816363224,0.463133141757257,0.52233853497447,0.687819659352846,0.0559286807644619,0.070135084708927,0.051833070874068,0.850875187167112,0.650699171938512,0.243259128042439,0.062298017301844,0.292432265975097,0.204433110329542,0.202298045807118,0.393379751407908,0.33974225642037,0.48284733197124,0.135583553177602,0.220356508857125,0.500013466963832,0.835847132413326,0.0924526385138564,21,0.318284653023074
26,0.767327985835705,0.752769246473403,0.609293390428929,0.516153321185858,0.0315011013489387,0.0651311962839707,0.0596956780685285,0.872086876948854,0.762333279192148,0.68196823910953,0.00020573198659345,0.297174154095231,0.157371006966064,0.12609143910122,0.630976873805854,0.188013822363807,0.238997229149373,0.238850655656745,0.292164816621614,0.91780950217874,0.871645920934204,0.126793097709981,26,0.402613031668883
27,0.00021768103810027,0.171942796123986,8.27004485181533e-05,0.767104137615576,0.0385417357945684,0.0537746239530896,2.35846800701693e-05,0.226008823228897,0.999854110333847,0.359168003597796,0.468474212311235,0.688692397487678,0.362691164948839,0.0242298886694221,0.158591842959144,0.439196922831474,3.55416661011986e-06,0.370493195638169,0.28248488079459,0.614607679460234,0.673324639928144,0.186750144423641,27,0.698213129221435
28,0.554528963231241,0.50609227216231,8.27004485181533e-05,0.500063357459616,0.078000900384754,0.0856338176717462,0.0780145619264175,0.257288877869465,0.376292649798285,0.860435141609349,0.648376570297066,0.348708913322132,0.0170845683414967,0.630567147847075,0.706729657941248,0.181569884560311,0.259246437028332,0.168625911044779,0.248163639917603,0.868559238096244,0.874821891259845,0.120505380408952,12,0.961274905984285
29,0.705183611262803,0.494736570428927,0.543637320726312,0.605391706768556,0.0653010422839049,0.0577286957018601,0.0477375649400571,0.49324810966473,0.999854110333847,0.536120248871719,0.340682273235192,0.287513959107466,0.190679593830265,0.250178204146617,0.578208350759564,0.218065214941796,0.499858107997852,0.0134828443813446,0.258030727496084,0.876454208737279,0.907478299871199,6.79376821854385e-05,16,0.40015132742576
30,0.572741495233549,0.720045908284348,0.461930636213872,0.872862826593667,0.119957540288265,0.035908665079821,0.0782995692143109,0.856787877677671,0.240790747475179,0.333834830710961,0.304094734830222,0.0001280288233119,0.073014013911276,0.413173985418476,0.0321381242108478,0.0778576404197231,0.46290052482787,0.230023966963931,0.101948868972382,0.683369721982688,0.643437635170005,6.79376821854385e-05,16,0.22647930115902
31,0.0920650805947165,0.377948594865043,0.112129205714858,0.697386713198638,0.0863716285515455,0.115528204663518,0.0949506723600411,0.631475456889879,0.794814095500294,0.688496510576941,0.306305634527203,0.558338151949179,0.215704910813418,0.352886717399846,0.345560258086497,0.103191875556181,0.376328698371156,0.166479783608804,0.211484556120807,0.587812573405728,0.89624887971958,0.151799507824276,23,0.42336284888939
32,0.403315841305887,0.448731258900381,0.188995820308718,0.741758953889158,0.0548261492122335,0.0376939835231719,2.35846800701693e-05,0.448624109239023,0.143808517293005,0.488425186187665,0.274973894925839,0.482507161950048,0.218853915985583,0.156803043800737,0.00019440235718619,0.16157448381426,0.35417000834174,0.38506869296845,0.344119302078817,0.670784873524804,0.745841988051341,0.184758776502527,22,0.513183875298292
33,0.587787033046827,0.586687614383311,8.27004485181533e-05,0.500063357459616,0.0692778638520746,0.0932484839307521,0.095753865882392,0.430044624757537,1.96226454502903e-05,0.161270564695416,0.429464125856342,0.0398850247451046,0.262871603100619,0.300702361903136,0.155745363884414,0.148296291419442,0.486138632054211,0.0951067149612446,1.47106448851991e-05,0.840364322633926,0.788349666007957,0.0736422055224868,23,0.325788496025176
34,0.26969822850515,0.433719681590106,8.27004485181533e-05,0.71083909745354,0.119957540288265,0.108683711861973,0.119995094177388,9.12367616361007e-05,0.300790039395131,0.470820230852731,0.695733925125044,0.142249660267431,4.64802905591205e-05,0.0751884790485498,0.947451905191577,0.300501803158248,0.499858107997852,0.208435060812324,1.47106448851991e-05,0.814853773434592,0.731831130143781,0.0479186710563337,3,0.126985016542419
35,0.672776705652713,0.587575546079311,0.412508793149157,0.674289343670727,0.0462328808841904,0.0865150182757456,0.0246771902835246,0.144085223059097,0.890587446707505,0.455388803238877,0.0149868868410661,0.147233198645783,0.253785190248172,7.76303646992892e-05,0.00019440235718619,0.399327084377974,0.262450666127177,0.355762345550865,0.340113245021613,0.698063104090148,0.589185914631009,0.115081681666281,22,0.545705263746251
36,0.698649587545514,0.449496221495204,0.414671241872751,0.841457873893215,0.0416966545632695,3.77011053683236e-06,2.35846800701693e-05,0.191645215072994,0.285633074978583,0.999928297183826,0.466162327231305,0.54116978846011,0.280201091517142,0.253143046787444,0.733975407247187,0.0577954300405267,0.319588267198712,0.318454354885756,0.309392395034781,0.924135616146997,0.500132491014102,0.0471366882958821,5,0.593750867993686
37,0.249945157552284,0.655467731806572,0.800126802705464,0.886456004245093,0.100776566757192,0.0136319775158486,0.0560086822373332,0.699975863748472,0.221501489906068,0.345931660677253,0.390797277441638,0.281934111886725,0.318681938129824,0.0903373980651044,0.477515163325625,0.00030305628819158,0.260765083827392,0.170692229456069,0.215907001807828,0.576660439527469,0.615883631081047,0.0777890676882502,25,0.315449293216129
38,0.0290881240738478,0.465171200331028,0.0638935965075534,0.811259949075591,0.0524986535929094,0.00202005475623477,0.097081016314068,0.168592515574084,0.333670641281556,0.700625886368346,0.512624029840469,0.442458976108975,0.218102858715433,0.506040329899212,0.267179792430898,0.00030305628819158,0.15794010797828,0.274044350905222,0.406745166221393,0.778359520147272,0.727104247030827,0.221390276541464,3,0.434193665457871
39,0.857346650108137,7.64295788737945e-05,0.711592999595241,0.80748783370405,0.0642035941728664,0.0577711599618124,0.00751375067088513,0.76548937419381,0.934391135297193,0.632655451279459,0.00020573198659345,0.0001280288233119,4.64802905591205e-05,0.428251375573167,0.435363533353368,0.347603167817521,0.298274313625801,0.452064475711396,0.41115843950288,0.697385609094155,0.898931305004627,0.128600961362826,29,0.999297207634302
40,0.537016246609462,0.525269871180693,0.207875185829651,0.793050989626779,0.0941860842812753,0.0181090511062667,0.0924078204000821,0.96832214241713,0.547010844194476,0.586877808589096,0.00020573198659345,0.0001280288233119,0.107338514812026,0.331514667169467,0.526216427749265,0.105066905560651,0.179518944069087,0.352190030561403,1.47106448851991e-05,0.963839153903994,0.708985251577196,0.0406272721539609,6,0.363629836527317
41,0.42156870946956,0.224448927695998,0.629803688278523,0.665783511069851,0.015924911111095,0.0334803006091601,2.35846800701693e-05,0.999640291173093,0.836082505161339,0.69174121066567,0.22378536618903,0.552967403585081,0.294932172827078,7.76303646992892e-05,0.00019440235718619,0.27892129712047,0.138480700800719,0.312806643250722,0.499559855764972,0.816193465835688,0.727299274013813,0.182563209801818,11,0.529775395672231
42,0.298754675398654,0.328124056567404,0.504606549161159,0.767014873575493,0.0877734579620333,0.0470256368126114,0.0768711283617196,0.361671378498254,0.820578643230726,0.526200508788131,0.0564716122363972,0.201565680443033,0.195992150529752,0.450193283428783,0.510146676973379,0.137379837712776,0.47533453450125,0.282402436042039,0.323852927079433,0.990561872744864,0.703327559948187,0.157518365861896,4,0.424043962457386
43,0.81435235804267,0.205355869842958,0.306087678714983,0.611337757873709,0.0515325178842075,0.00800179099902723,0.0369338663778476,0.610042679725589,0.713553573729512,0.846949491546774,0.659024959255947,0.219649506813176,0.225425003928659,0.269735730353557,0.548137249577998,0.393591174883952,0.303011163979585,0.242893441347545,0.419319852871312,0.923225156169817,0.650885500550997,0.18764289976367,17,0.42630706515146
44,0.874739480017459,0.233076823257914,8.27004485181533e-05,0.673631809014109,0.115242989741422,0.0789164542809093,0.0903669307870619,0.0474212697028878,0.246174079899956,0.291213132852085,0.681145849850634,0.100245289289068,4.64802905591205e-05,0.233787385568714,0.417709957921312,0.207416572524786,0.41926880389276,0.378529820253897,0.194666227281947,0.999953931943418,0.660388351070357,0.162386541263112,13,0.622809923103583
45,0.0130505156044393,0.124427666171807,0.256439465328001,0.999996276009004,0.0772250316875939,3.77011053683236e-06,0.052253357220138,0.950786473373585,0.544886675027097,0.422740508056759,0.24048684201246,0.57526529488991,0.237381623107906,0.120706548322602,0.00019440235718619,0.00030305628819158,0.269123539286525,0.0967678868861702,0.184369533548815,0.700859529691078,0.629394014912291,0.0829695824164394,30,0.578696127599401
46,0.493136105790008,0.42712185321211,0.0255480316420951,0.734114181867074,0.0840627877069337,0.0209993409347411,0.0584092951241779,0.327580962514489,0.0968157569245043,0.614561285477661,0.302905041340427,0.239577005546703,0.182609919312591,0.264514873955005,0.477680193265363,0.113026437932458,0.499858107997852,0.28880407265896,0.251989326065455,0.762643357870842,0.728661190032382,0.133174477978373,14,0.121170986831713
47,0.309003388784643,0.138858422579994,0.430807064833,0.765708061845954,2.69250937448815e-06,0.0709552925722409,0.0540192728215637,0.479597318706672,0.999854110333847,0.945221443749357,0.0118844466140313,0.607302994246835,0.177071200690039,7.76303646992892e-05,0.745832394375819,0.103647680806865,0.157962674154669,0.388171618961458,0.278805388926326,0.500013466963832,0.74184859445341,0.157061359952854,23,0.0794122838698323
48,0.895737999737307,0.781241480008263,0.366678178111183,0.500063357459616,0.0756838522454745,0.102440812284907,0.103857641504093,0.734990162439855,0.38151574252855,0.786623017862119,0.397145294255113,0.301073773917233,0.18673929936227,0.175023501335311,0.483345251151993,0.175979811247785,0.325493259780489,0.270918468508723,0.117280409840578,0.67653830923379,0.86525781253255,0.0504291067860061,19,0.435663548170577
49,0.458288967595722,0.604712527718952,0.567359945273796,0.590780040602937,0.0149706451155742,0.0334171194213354,0.039689934045629,0.682413637637117,0.442715808170776,0.999928297183826,0.536762491872236,0.719137026676636,0.362413200093966,0.0159076446941296,0.441974553405293,0.299363343026336,0.255644501738316,0.361885407471174,0.499559855764972,0.801812252886134,0.792969269242815,0.101998665451907,7,0.328363263539191
50,0.620120678665514,0.408082449736083,8.27004485181533e-05,0.673049858498821,0.0461287166021271,3.77011053683236e-06,2.35846800701693e-05,0.740877878046609,0.424022345965095,0.823775225780054,0.673762371047823,0.580888112719891,0.0954022621154911,0.417455915678516,0.219847406633304,0.278915178711421,0.392889110270535,0.252990764576857,0.128335939192796,0.932569237922551,0.991831228303604,0.104238556635263,26,0.494934014966515
51,0.570840625011474,0.427592710649821,0.83306394126404,0.521668870654032,0.0759590263376635,0.103258025976858,0.107315186454831,0.999640291173093,0.848001301174375,0.67762302250818,0.00020573198659345,0.193136069493527,0.397965784432185,0.37555610568422,0.547690722094044,0.145105211557566,0.479449465147194,0.358145422257197,0.242191581443132,0.650336595297161,0.915201671638156,0.0568490785273558,14,0.565826664538122
52,0.59404406158471,0.241848519721552,0.379315688131668,0.708134271361585,0.00439157485921601,0.052570064376793,0.0581355793285151,0.57792817342454,0.402523443767666,0.555677138339665,0.217642379797299,0.191215518612438,0.305599629870119,0.392861969521579,0.0493645985235788,0.227222289536905,0.243840607932925,0.385959130278096,0.384557021231488,0.620498318700306,0.773724014724805,0.249984006138382,26,0.51019650782677
53,0.589113754108902,0.60627090596569,0.343506950405305,0.602673364102525,0.107861197371593,0.0625546724498094,0.0615687524633031,0.792891701297012,0.304199591699154,0.782188489273696,0.299256389372333,0.155421239799324,0.455445929782474,0.727951649159699,0.390082753988646,0.283054599140721,0.499858107997852,0.174947475643346,0.499559855764972,0.749196700133729,0.812105017925578,0.0733788329499746,12,0.999297207634302
54,0.60286024715349,0.407367507015046,0.852125983918728,0.851680987828994,0.0241355934774546,0.00481312527298763,2.35846800701693e-05,0.999640291173093,0.782373167803915,0.37637191410531,0.00020573198659345,0.243841997582684,0.191809804644889,0.051062959259398,0.00019440235718619,0.474158697359952,0.269687571046312,0.222844226587774,0.218427497295775,0.634977348234892,0.790620728367369,0.053229162656984,23,0.540911536993375
55,0.808163933855971,0.635924559877482,8.27004485181533e-05,0.715571620702565,0.110692851229159,0.0696391124102694,0.119995094177388,0.529297504676109,0.363045503973728,0.354315312756233,0.839630793676573,0.385272265657845,0.0792270442020402,0.349835153349638,0.626196591399212,0.0970802468451368,0.204161611886484,0.499992012141552,0.392609567777973,0.873455968610555,0.761800894361407,0.0858066221266578,16,0.457741967458903
56,0.126375699305571,0.19075766396044,0.553928605620261,0.90806332891021,0.0788896052356958,0.0470279658261305,0.111662679499326,0.400002607500695,0.999854110333847,0.926369924137307,0.0740465583416406,0.621279408457966,0.168377009414276,7.76303646992892e-05,0.37016214603345,0.0266283781246608,0.325180775417599,0.191581420512356,0.301304504401805,0.647498999026474,0.763866711319375,0.024050292156102,28,0.464677430539749
57,0.562736720727048,0.511609858246763,8.27004485181533e-05,0.540587951872117,0.0574009266373322,0.0698378279299582,0.0607913654610195,0.347805844549918,0.842757265684255,0.838637014668123,0.615098748624803,0.771162094279123,0.215429270138698,0.427841881857719,0.413414283314872,0.270820937036727,0.165992255312402,0.41460438700721,0.484349876739777,0.902673786283843,0.915044812801725,0.249984006138382,16,0.898453174850243
58,0.542952825218906,0.208615976673895,0.817232860528284,0.648844876834198,0.0127947591244706,0.0640914890727692,0.0575582038183845,0.85587736630765,0.265984425618941,0.00025019704848527,0.295073920647469,0.0671976098287179,4.64802905591205e-05,0.117462117323715,0.00019440235718619,0.49530621275686,0.067158138564603,0.499992012141552,0.499559855764972,0.63355924449132,0.862785934028456,0.152310133811258,17,0.862126881191606
59,0.592475135252554,7.64295788737945e-05,0.48229256864876,0.711191394676026,0.0277514996939151,0.0520948905046484,0.0252380616123645,0.639323488773535,0.931934391342406,0.999928297183826,0.345227545446116,0.445123494896789,0.182324562179613,0.128133192498556,0.242515852136236,0.22406308231387,0.332082544225091,0.205700238952489,0.39711199736829,0.868032124501866,0.714399200087951,0.140527122876514,21,0.818325987232845
60,0.999852021087501,0.556998333995836,0.4838925093652,0.501164279871999,0.075786006902933,0.0313837945972917,0.054181564850991,0.581782576664085,0.296322296496405,0.999928297183826,0.426133907403589,0.0102397273097331,4.64802905591205e-05,0.899468015622415,0.505080260648763,0.28100881471324,0.132785338905085,0.499992012141552,0.346318647280794,0.939451372462673,0.999975606664492,0.11166064821899,6,0.999297207634302
61,0.677077340519718,0.749209930015886,0.194310395301657,0.660367291661365,0.048217910426348,0.0444222486911086,0.0892661311216149,0.490111199260154,0.306763244765933,0.728522812634214,0.433576081097734,0.46255511851308,0.217858314444733,7.76303646992892e-05,0.754971333514394,0.0162061982035741,0.0169659905216508,0.467548657756129,0.195174836441876,0.80467555446425,0.59856152681246,0.0522930122548114,16,0.451943577170574
62,0.600896105887317,0.313491625316009,0.448564676465158,0.682007602684584,0.0219910301411321,0.0173658286227814,2.35846800701693e-05,0.244313185919369,0.47038635164184,0.552497409556747,0.484090623315348,0.476800087045544,0.236364219223676,7.76303646992892e-05,0.147441805507137,0.276217685763716,0.232083638142504,0.21311707325661,0.499559855764972,0.969779014616502,0.634194894511698,0.130350351179482,17,0.706760736758062
63,0.848101348665088,0.506473044959029,0.146417457228351,0.820457656103467,0.113012100726494,0.0204582637006323,0.10966631939546,0.528689411454385,1.96226454502903e-05,0.401778748161753,0.440558155242267,0.0126442733490963,0.216582963205275,0.429775604566359,0.294941308905183,0.00030305628819158,0.16420303611388,0.245313343063699,0.304871393228155,0.586190275498488,0.500132491014102,0.0505778067325435,22,0.769173246568965
64,0.407249191685694,0.445750265247947,0.766291437331611,0.886095827818066,0.0537164327653702,0.101288430976243,0.103683172358397,0.999640291173093,0.549193924965435,0.999928297183826,0.488082775669942,0.294823850591488,0.330563975428254,0.328243574684358,0.400166779920795,0.0991315290047152,0.298488774970041,0.27023297534281,0.375280689608117,0.786956471028813,0.64618216259167,0.166824859707382,13,0.352400326581178
65,0.571873525511908,0.294622070303046,0.320931843505717,0.832741222156729,0.0678729620679488,0.0440215863267207,0.0461635566816274,0.325592559763698,0.823949730481039,0.777386861613788,0.363794936270168,0.226842658311463,4.64802905591205e-05,7.76303646992892e-05,0.773626891809043,0.24214067276961,0.129466593322826,0.276507572954882,0.305534416344914,0.973371852215429,0.823064295047866,0.0528395920438979,13,0.751169014111399
66,0.563367051323992,0.4603065197491,8.27004485181533e-05,0.671114045931065,0.0819909487850761,0.0910691993615285,0.0689282112171751,0.173349058017688,0.538238742008305,0.960919992642606,0.699819703891573,0.271042001999505,0.293903116607431,0.666010263082785,0.823617588143307,0.163943861841199,0.19012420111947,0.278152238131225,0.3915101699266,0.73035196018623,0.634375702000731,0.125008974977458,9,0.395070933509501
67,0.696341814921557,0.313312679877005,0.827623849907928,0.648140836046465,0.0232387022970782,0.0249485351640987,0.0486737333285231,0.999640291173093,0.257684647803994,0.992187106350069,0.00748745280897983,0.446251180454928,0.320419858900211,7.76303646992892e-05,0.387056877017118,0.00030305628819158,0.215044903462354,0.363001760050281,0.444915801185237,0.743567004215552,0.746537391658166,0.1361806845024,18,0.911957689085532
